x,y,yaw,left_x,left_y,right_x,right_y
-586.3730730925247,-113.05317753020972,1.6463234132533138,-587.6213085566827,-119.66730303943763,-584.1315070410444,-119.40122291795055
-586.5239807112617,-111.05891859886535,1.6420505039711493,-588.9354,-102.4322,-585.4456,-102.1661
-586.6663460863119,-109.06430772923198,1.647583794851321,-588.9128,-99.5416,-585.4348,-99.8517
-586.8197738788965,-107.07015262841556,1.6640767240634047,-588.6411,-97.6812,-585.2085,-98.2755
-587.0062036648975,-105.07735720141801,1.6488672094078805,-585.7722,-86.5335,-582.2539,-86.8792
-587.1621979191032,-103.08330783817412,1.5823441689831872,-585.5158,-84.6441,-582.0196,-84.8051
-587.1853003663315,-101.0828111290692,1.4950171905849574,-585.549,-83.0222,-582.0623,-82.7183
-587.0335927756863,-99.08467424718584,1.4113577222268088,-585.8264,-79.84,-582.3397,-79.536
-586.7156206505034,-97.10727865892595,1.3397151730786292,-586.8147,-67.9728,-584.0047,-67.7381
-586.2575760869311,-95.16050619368005,1.2985481906200564,-591.7203,-9.2346,-588.912,-8.979
-585.7194936710346,-93.23313870263455,1.2905483515332656,-592.1868599141711,-4.107825627941981,-589.3785347274967,-3.8522612042526703
-585.1661103478167,-91.31048602915799,1.3102599784620066,,,,
-584.6510130174776,-89.37835850547846,1.3540861848739432,,,,
-584.2204911278791,-87.42293031910708,1.421117814708374,,,,
-583.9212808584698,-85.4388615793666,1.5105027964049902,,,,
-583.8006565143559,-83.44066809253266,1.6167822049254414,,,,
-583.8925074850082,-81.44470282070246,1.6796844194495089,,,,
-584.1100871893169,-79.45441078030795,1.6833840405560627,,,,
-584.334833226423,-77.46666629431387,1.6808434510514285,,,,
-584.5544049955071,-75.4794749975684,1.6813034564496967,,,,
-584.7749559437723,-73.49179835967975,1.6844290137727302,,,,
-585.0017597835122,-71.504458173035,1.686105051444058,,,,
-585.2318827351321,-69.51759955180891,1.6757896118955486,,,,
-585.4414633239201,-67.52880653633837,1.6580192876702111,,,,
-585.6156788581834,-65.53651566829619,1.6493874084460975,,,,
-585.7727126166036,-63.54251949797042,1.6510831489270466,,,,
-585.93312214593,-61.548858375722155,1.6547023217175336,,,,
-586.1007358021548,-59.555912267497064,1.6553991980949487,,,,
-586.2697365266707,-57.563103824807655,1.6543131002391653,,,,
-586.4365754611496,-55.5700808219512,1.6537630477043805,,,,
-586.6023195327986,-53.57694915766539,1.6539292711611446,,,,
-586.7683944683973,-51.58385033992217,1.6541734786548974,,,,
-586.9349554917217,-49.59079976043979,1.6542072476562146,,,,
-587.1015837332013,-47.597755824305075,1.6541288902496438,,,,
-587.2680560081683,-45.60469639833938,1.6540909001873763,,,,
-587.4344526595543,-43.61162953569376,1.654100132204891,,,,
-587.600867678038,-41.618564603615866,1.6541222327751983,,,,
-587.7673266963762,-39.62550392432668,1.6541442958006225,,,,
-587.9338296642571,-37.63244719779729,1.6541418678689617,,,,
-588.1003278046077,-35.63938992964702,1.6540852827283898,,,,
-588.2667132261855,-33.64632253759289,1.6540151254897686,,,,
-588.4329588867712,-31.653242667799063,1.6541171667364807,,,,
-588.5994078201788,-29.660181001630487,1.6544184567552784,,,,
-588.7664569466705,-27.667173022560497,1.6544027000049806,,,,
-588.9334746851866,-25.67416222812569,1.6535710077687125,,,,
-589.0988356229215,-23.681003230667407,1.6526810345645098,,,,
-589.2624236392099,-21.687685647555497,1.6543598160811517,,,,
-589.4293559496689,-19.694667212394272,1.6615231357482005,,,,
-589.6105577752487,-17.7029254567005,1.6676075916505455,,,,
-589.8038801888512,-15.712267966297315,1.6693504694471866,,,,
-590.0006747121153,-13.721920779726569,1.6684022388057926,,,,
-590.1955802435335,-11.731404175446931,1.6647627883005967,,,,
-590.3832356815986,-9.740238431917076,1.6584445287390763,,,,
-590.5583050604179,-7.747946077269225,1.6539337580924307,,,,
-590.6154175,-7.062565327,1.6539337580924307,,,,
