x,y,yaw,left_x,left_y,right_x,right_y
-563.5484132178229,67.09429606223279,-3.0437338949924024,-554.9629150020978,66.35197923398954,-555.1928832478293,69.16249797236294
-565.5430247178272,66.89848039194578,-3.016120822544984,-570.3097,65.0962,-570.5397,67.9068
-567.5398177787348,66.64661600560362,-3.063468067781705,-571.6164,65.0912,-571.5565,67.887
-569.5328805136479,66.49059124589229,3.08732155321299,-572.775,65.1928,-572.5819,68.0214
-571.5165330233172,66.59835206900124,2.982832993088089,-573.9327,65.5478,-573.526,68.27
-573.49608193761,66.91529185093727,2.999628223883191,-574.9487,65.8623,-574.6271,68.6269
-575.4849799595265,67.1995568780457,3.0955815668453415,-576.1656,65.9707,-576.0669,68.7509
-577.48095947481,67.29145892664653,-3.066412468189353,-577.5138,65.8823,-577.7438,68.6929
-579.4745935301594,67.14129412858767,-3.0410136169160005,-579.5623,65.7147,-579.7922,68.5253
-581.4661955081771,66.94030250938197,-3.0628992054149826,-585.4323,65.2008,-585.6973,67.9329
-583.456796412237,66.78333110299859,-3.0420658268286904,-586.5596,64.9427,-587.3055,67.7716
-585.448256842195,66.58447032069164,-2.917239612433844,-587.6059,64.3708,-588.386,67.4398
-587.4207370606563,66.13436094319428,-2.6197048830047933,-588.4654,63.5007,-589.5115,66.8583
-589.154097496668,65.13755531475881,-2.216649124138326,-588.9924,62.6365,-590.5249,66.0795
-590.3775143588956,63.51429979712226,-1.7971431189297769,-589.2609,61.7515,-591.3029,65.2433
-590.8272440844268,61.56144221296563,-1.4364347954424854,-589.2404,60.8851,-592.0243,63.9971
-590.5559168971637,59.554227368042106,-1.2011814495497388,-588.9947,59.8618,-592.502,62.1176
-589.8304138091584,57.681575534465004,-1.140179533366006,-588.1159,57.955,-592.4476,60.5707
-588.9966284879054,55.8665040533507,-1.2435773355027941,-587.3693,56.0636,-592.0553,59.0259
-588.3566521918668,53.981007337858706,-1.3760227678174026,-586.8267,53.6497,-591.1941,57.2854
-587.9681622086762,52.01172139199213,-1.4572691528705206,-586.4185,50.9834,-590.3997,55.4892
-587.7404380986136,50.01444685427575,-1.4982850799733736,-584.4124,23.4089,-589.8398,53.4038
-587.5955447754941,48.01973160036524,-1.5097079819017423,-577.4466034424603,-62.1456436412677,-589.2287,50.7484
-587.4736159153807,46.02627193502591,-1.5006247456191408,,,-587.2226,23.1739
-587.3334313520485,44.03181216300891,-1.4951878864141281,,,-580.2572768512207,-62.374487340735044
-587.182300192211,42.03675629392582,-1.4966450474300816,,,,
-587.034104865414,40.041866718855545,-1.498746940576328,,,,
-586.8901413671201,38.047202929611935,-1.4988857128273472,,,,
-586.7464556681881,36.05253298021247,-1.498193036056542,,,,
-586.601375764429,34.057790100554094,-1.4977694211327774,,,,
