station,node,x,y,z,qx,qy,qz,qw
D01S,HD01S03,-199.74160809228454,159.7563469734756,1.9869659787345362,0.0,0.0,0.26834976944785677,0.963321546129475
D01S,HD01S03,-199.38414912369228,159.97047847233569,1.9881241012121955,0.0,0.0,0.2648770727566297,0.9642821870841953
D01S,HD01S03,-199.02520060874875,160.18204754945526,1.9869368139768584,0.0,0.0,0.2614166703958862,0.9652260483633502
D01S,HD01S03,-198.66466620233356,160.39095090316593,1.9833947539671002,0.0,0.0,0.2576640055890321,0.966234578259242
D01S,HD01S03,-198.30245668720346,160.59690073639112,1.979853293654794,0.0,0.0,0.2535388625372256,0.9673252013585347
D01S,HD01S03,-197.93841350420809,160.79960686525334,1.976309291945003,0.0,0.0,0.2490032869693446,0.9685026396858515
D01S,HD01S03,-197.57239562830128,160.9987191982533,1.9725041305683222,0.0,0.0,0.24399880612343428,0.969775532074479
D02S,HD02S02,-129.03174445953908,167.63279270258923,1.966572845900869,0.0,0.0,0.08699923808545657,0.996208378087913
D02S,HD02S02,-128.37702957903954,167.75626593276755,1.965829433829433,0.0,0.0,0.09898004060984177,0.995089418876954
D02S,HD02S02,-127.72526349497743,167.89476959795329,1.9712577345580546,0.0,0.0,0.10978765301454463,0.9939550650032213
D02S,HD02S02,-127.07638554906518,168.04616382829656,1.9767254251351982,0.0,0.0,0.11843570992065441,0.9929617226336525
D02S,HD02S02,-126.42968654174489,168.20679837776623,1.983040973029585,0.0,0.0,0.12386551800849578,0.9922990141325784
D02S,HD02S02,-125.78422298562192,168.37231324683182,1.9875267506937424,0.0,0.0,0.12592921898889045,0.9920392289646857
D02S,HD02S02,-125.13889665936395,168.53832722680428,1.9929186989843164,0.0,0.0,0.12467694780757506,0.9921973889732765
D03S,HD03S01,-72.68229742475309,172.0635777144392,1.9870968755978506,0.0,0.0,0.04381841432695041,0.9990395120143506
D03S,HD03S01,-72.01821048520031,172.12198014162703,1.9879874851438848,0.0,0.0,0.0438586216032723,0.9990377476907771
D03S,HD03S01,-71.35412275094168,172.18039364145625,1.9888779637797125,0.0,0.0,0.04383972310641882,0.9990385771720492
D03S,HD03S01,-70.69004212058024,172.23874637264532,1.9897685110834198,0.0,0.0,0.04376749664048126,0.9990417439916239
D03S,HD03S01,-70.02594037533096,172.29696550199424,1.9907740236816054,0.0,0.0,0.04363747925049986,0.999047431508966
D03S,HD03S01,-69.36182132638912,172.35497440062716,1.991773167698072,0.0,0.0,0.04345228262528123,0.999055503530536
D03S,HD03S01,-68.69767570068636,172.4127047056264,1.9927916544968398,0.0,0.0,0.04321972415350102,0.9990655911621095
D0301N,HD0301N01,-48.10464086323047,174.15012682368126,2.0159634809458935,0.0,0.0,0.047686879467290146,0.998862333620941
D0301N,HD0301N01,-47.44106037093481,174.21422026729186,2.0156890672863614,0.0,0.0,0.04856515941113191,0.9988200164651144
D0301N,HD0301N01,-46.77760478673659,174.27947948653406,2.0155048912065348,0.0,0.0,0.04943686494656045,0.9987772506341219
D0301N,HD0301N01,-46.11425746204233,174.34585189748134,2.015312997199117,0.0,0.0,0.05022588406358532,0.9987378838163852
D0301N,HD0301N01,-45.45100553946367,174.41318735373204,2.015141747532732,0.0,0.0,0.050885768430596987,0.9987044800997078
D0301N,HD0301N01,-44.7878285298688,174.48130873602577,2.014970616486358,0.0,0.0,0.05140714767481579,0.9986777784490549
D0301N,HD0301N01,-44.1247120869552,174.55003479808693,2.014799446967108,0.0,0.0,0.05179878227982666,0.9986575419803964
D0301N,HD0301N02,-29.71341246431204,177.06995417394057,2.163015260815986,0.0,0.0,0.15127551338989237,0.9884916383301502
D0301N,HD0301N02,-29.077240598646714,177.26930910096985,2.196207419562477,0.0,0.0,0.15086764562840643,0.9885539709608887
D0301N,HD0301N02,-28.440482854679292,177.4667389388669,2.2295387432655636,0.0,0.0,0.14828799363173273,0.9889442203403968
D0301N,HD0301N02,-27.802272725730102,177.65939027292578,2.2626761542439304,0.0,0.0,0.1434544131681613,0.9896569260822553
D0301N,HD0301N02,-27.161791869100234,177.84439226372035,2.2848606222338192,0.0,0.0,0.13647649379213977,0.9906433094924753
D0301N,HD0301N02,-26.5184496556038,178.01914523980096,2.3089472986167303,0.0,0.0,0.12771723295320309,0.9918106212411608
D0301N,HD0301N02,-25.87185695329034,178.1814332611269,2.3181815609969485,0.0,0.0,0.11727823485111748,0.9930990965811046
D0301N,HD0301N03,-10.298604626520646,173.66751525259215,2.0368,0.0,0.0,-0.46924605996304436,0.8830674579040715
D0301N,HD0301N03,-9.941344974130798,173.1047552833254,2.0368,0.0,0.0,-0.4938772668719844,0.8695316240753171
D0301N,HD0301N03,-9.615549811803211,172.5232156239674,2.0368,0.0,0.0,-0.5170141016188546,0.8559768797854581
D0301N,HD0301N03,-9.32042651102577,171.92550529735803,2.0368729455693133,0.0,0.0,-0.5383046504070139,0.8427503208840579
D0301N,HD0301N03,-9.054244014626091,171.314342742642,2.0384699726811606,0.0,0.0,-0.5574031001440305,0.8302420032435265
D0301N,HD0301N04,-8.814817845000274,170.69220961655722,2.0401248755786527,0.0,0.0,-0.5742748628625789,0.8186625567864737
D0301N,HD0301N04,-8.599322116035772,170.06137277283563,2.041956310399758,0.0,0.0,-0.5887042803120217,0.8083484832312761
D0301N,HD0301N04,-6.697144783739584,161.19776598414293,2.1257236413173377,0.0,0.0,-0.6488160821316322,0.7609452618732566
D0301N,HD0301N04,-6.605226645940017,160.6091732130996,2.1256545087847205,0.0,0.0,-0.651718998419489,0.7584605112325217
D0301N,HD0301N04,-6.519009839921924,160.02864774793733,2.125609689315858,0.0,0.0,-0.654467747549367,0.7560899201931329
D0301N,HD0301N04,-6.438110650992714,159.45631896521527,2.1255654015688603,0.0,0.0,-0.6570247445405545,0.7538690105458766
D0301N,HD0301N04,-6.362133591562316,158.8923176813758,2.125522272767568,0.0,0.0,-0.6593756512866109,0.751813640798275
D0301N,HD0301N04,-6.290661505262538,158.33672450716415,2.125491378523402,0.0,0.0,-0.6615073536840054,0.749938678174412
D0301N,HD0301N04,-6.223253057423268,157.78962798518367,2.125461786389179,0.0,0.0,-0.6633733112227066,0.7482886140770967
