coordinate,latency,score,vehicle_name,velocity,status_code
"-595.1679374256171,-103.10266068465134,1.2250902962100634",7.25865364074707,0.0,AGV2,1.3886664015292234,200
"-593.1008339790372,-99.50716271577046,0.9005433548297688",7.607221603393555,0.0,AGV2,1.3887680006154965,200
"-592.2030807710677,-98.44785853390566,0.83946021636432",27.19879150390625,0.0,AGV2,1.3887792931754663,200
"-591.2559641393086,-97.4322182082773,0.8051853192862709",7.12275505065918,0.0,AGV2,1.3887907211365633,200
"-590.2864758820909,-96.4378638755877,0.7946472220040527",7.6694488525390625,0.0,AGV2,1.3888011385289272,200
"-589.3163862730825,-95.44399008973414,0.8032989278565779",17.661094665527344,0.0,AGV2,1.3888104585125962,200
"-588.3647902952988,-94.43249294429623,0.831732111030658",7.335901260375977,0.0,AGV2,1.3888187839182158,200
"-587.45227314695,-93.38569094265057,0.8792136942491566",37.46318817138672,0.0,AGV2,1.3888262269565803,200
"-586.6011425843604,-92.28851591504639,0.9461445440443698",7.765769958496094,0.0,AGV2,1.3888328813413318,200
"-585.8370442099274,-91.12934785148295,1.0325485122126536",7.688283920288086,0.0,AGV2,1.3888388296974576,200
"-585.1851193305545,-89.90368324768146,1.1332768063915786",7.281780242919922,0.0,AGV2,1.3888441485790701,200
"-584.664066237229,-88.61689444006724,1.2382715568277554",7.741451263427734,0.0,AGV2,1.3888489064414036,200
"-584.2788463931416,-87.28318543057232,1.3396936800997892",27.611494064331055,0.0,AGV2,1.3888531586564021,200
"-584.0250238960803,-85.91827546488288,1.4316599226175206",27.690410614013672,0.0,AGV2,1.388856960549318,200
"-583.8879370892711,-84.53652975897182,1.509732531616657",7.38978385925293,0.0,AGV2,1.3888603607857057,200
"-583.8491761936289,-83.14844256524583,1.5734790117191515",7.32731819152832,0.0,AGV2,1.388863400062431,200
"-583.8878601810786,-81.76162754680186,1.6213044765624582",7.56525993347168,0.0,AGV2,1.3814114413886942,200
"-583.9800790812468,-80.40045581070687,1.6533623507764235",7.7571868896484375,0.0,AGV2,1.3467212419223462,200
"-584.1055811898758,-79.05290811898612,1.672191594728084",27.44913101196289,0.0,AGV2,1.393638192603732,200
"-584.2679962095477,-77.53953837216564,1.6814324241910805",27.42910385131836,0.0,AGV2,1.6634339906181634,200
"-584.4725817081953,-75.73104725340245,1.6848660654576164",7.7991485595703125,0.0,AGV2,1.9703495930171346,200
"-584.7121360528116,-73.65262004068899,1.6857235636911525",7.829427719116211,0.0,AGV2,2.194824944145475,200
"-584.9687124968635,-71.41277727735238,1.683487156283445",7.401943206787109,0.0,AGV2,2.2926499803272735,200
"-585.220725581435,-69.13981831139473,1.6786318399234126",7.83991813659668,0.0,AGV2,2.263452386399198,200
"-585.4545854770381,-66.91842398492079,1.6727127286356955",7.794618606567383,0.0,AGV2,2.2131293931956075,200
"-585.673519100854,-64.71676997632326,1.667228242508462",7.807016372680664,0.0,AGV2,2.2164282210096506,200
"-585.8819965824601,-62.50669271469826,1.662628344289893",7.595539093017578,0.0,AGV2,2.221329197494058,200
"-586.0814937071801,-60.294172024766375,1.6589618992086919",7.51495361328125,0.0,AGV2,2.2214767857923685,200
"-586.2738491866783,-58.081140195728835,1.6561854382908237",17.970561981201172,0.0,AGV2,2.2215420742402956,200
"-586.4611183364115,-55.86744090966549,1.654351287188608",17.783164978027344,0.0,AGV2,2.2216077318907295,200
"-586.645364090532,-53.65339032826319,1.6534225358579249",8.814811706542969,0.0,AGV2,2.2216714355742417,200
"-587.1917360264135,-47.010644625020596,1.6523934238140867",7.965087890625,0.0,AGV2,2.221828443673861,200
"-587.3725110601818,-44.7961731590709,1.6521161885720737",7.447481155395508,0.0,AGV2,2.221870152327181,200
"-587.5527520965604,-42.58150218631584,1.6519002045528461",8.267879486083984,0.0,AGV2,2.2219074209351186,200
"-587.7325975758828,-40.3668528274706,1.6517675941745267",27.958393096923828,0.0,AGV2,2.221940756960945,200
"-587.9122825836212,-38.15229278833205,1.6517750912986677",7.862567901611328,0.0,AGV2,2.2219705622966246,200
"-588.0921558523061,-35.93757771033758,1.6519058829955466",27.55117416381836,0.0,AGV2,2.2219972183166457,200
"-588.2723718171677,-33.722864376957595,1.6520778145124317",27.520179748535156,0.0,AGV2,2.2220210651435743,200
"-588.4530345840221,-31.508226253035605,1.6523382146414258",7.901906967163086,0.0,AGV2,2.2220423630301926,200
"-588.6345100083541,-29.29357282668772,1.6528159007871155",7.972002029418945,0.0,AGV2,2.2220614141320945,200
"-588.8173357753365,-27.07900731693453,1.6535283315236287",7.435321807861328,0.0,AGV2,2.222078449353375,200
"-589.0017929567335,-24.86454335709301,1.6542762761524452",7.441520690917969,0.0,AGV2,2.2220936914856773,200
"-589.1878989703879,-22.650255265106217,1.6550168694173673",37.865400314331055,0.0,AGV2,2.2221073042971162,200
"-589.3756600016799,-20.436043879701007,1.6557720138537566",7.94672966003418,0.0,AGV2,2.22211948000365,200
"-589.5651360974276,-18.22195479609476,1.656569091122482",7.280588150024414,0.0,AGV2,2.222130367606836,200
"-589.7564245656796,-16.008178619949355,1.657413370160726",7.714509963989258,0.0,AGV2,2.222140106379144,200
"-589.949570853866,-13.794424419804036,1.658224517624263",7.945775985717773,0.0,AGV2,2.222148808140447,200
"-590.1444587711221,-11.580943375159316,1.6590121805550495",7.984638214111328,0.0,AGV2,2.222156593260772,200
"-590.3412294214811,-9.367503850493756,1.6599290283168109",7.714271545410156,0.0,AGV2,2.222163550047888,200
"-590.5402291118418,-7.154187033245242,1.6610204272285614",18.0056095123291,0.0,AGV2,2.2221697752762286,200
"-590.7414934724461,-4.941233557665247,1.6619081018326873",28.00726890563965,0.0,AGV2,2.2221753390309495,200
"-590.9442482633698,-2.7283013861310956,1.6623266978888767",28.099775314331055,0.0,AGV2,2.2221803122389785,200
"-591.1473065517142,-0.5153580532501196,1.66216868580278",7.579803466796875,0.0,AGV2,2.222184759337356,200
"-591.3492731297948,1.6975854348305648,1.6613161632418645",8.078336715698242,0.0,AGV2,2.2221887387790114,200
"-591.5482535662138,3.9109029913181517,1.659362376419872",28.0606746673584,0.0,AGV2,2.2221922948741173,200
"-591.7410672114522,6.124635075697147,1.6556124677752393",8.137941360473633,0.0,AGV2,2.222195476269747,200
"-591.9229600003666,8.339383319817987,1.6494390983164287",17.714738845825195,0.0,AGV2,2.222198316469158,200
"-592.0884580063108,10.555457805049937,1.6409313269167898",8.132457733154297,0.0,AGV2,2.2222008564973046,200
"-592.2334531950459,12.772932714559362,1.6311930699564747",8.059263229370117,0.0,AGV2,2.222203129576581,200
"-592.3570534565067,14.99160911715682,1.6218834575738237",28.113842010498047,0.0,AGV2,2.2222051651995147,200
"-592.461700283479,17.21138169103041,1.6142885544349506",17.75217056274414,0.0,AGV2,2.222207001738279,200
"-592.5521176456365,19.431790755971175,1.60914303209966",7.613420486450195,0.0,AGV2,2.222208636761585,200
"-592.633973816428,21.65239725382308,1.606561084748258",28.24568748474121,0.0,AGV2,2.2222100875089397,200
"-592.7125163420044,23.873224128789097,1.6060371819553303",8.205652236938477,0.0,AGV2,2.2222113845041407,200
"-592.7917744515013,26.09405837429688,1.607169804661816",27.523279190063477,0.0,AGV2,2.2222125429608393,200
"-592.8754408509274,28.31463565325931,1.6100351924623595",8.01396369934082,0.0,AGV2,2.222213580320652,200
"-592.9673070725813,30.535083001088754,1.6145166716513026",8.256196975708008,0.0,AGV2,2.2222145046413146,200
"-593.0707709133543,32.754783907006725,1.6204825461853227",8.211612701416016,0.0,AGV2,2.2222153347430154,200
"-593.1891495276793,34.973812842475,1.62793265569194",27.828454971313477,0.0,AGV2,2.2222160748503743,200
"-593.3252627302666,37.19194927586306,1.6363384694092928",28.089523315429688,0.0,AGV2,2.222216734804345,200
"-593.4799354474469,39.40877038671414,1.6444288872376986",28.350114822387695,0.0,AGV2,2.2222173296656234,200
"-593.651412762346,41.624253674295794,1.6514186960332402",8.285045623779297,0.0,AGV2,2.2222178581224754,200
"-593.8367778003936,43.838748100478114,1.656915186028663",7.975101470947266,0.0,AGV2,2.2222183316420017,200
"-594.0323669996592,46.05242473854557,1.6605790830051397",8.32819938659668,0.0,AGV2,2.222218753672092,200
"-594.2338843134512,48.265396791574055,1.6624117037073034",8.209943771362305,0.0,AGV2,2.22221913048134,200
"-594.4382389072274,50.47772334002676,1.6633222340592055",8.368968963623047,0.0,AGV2,2.2191327120430056,200
"-594.6409854944754,52.66514473232427,1.6625660707842307",7.862091064453125,0.0,AGV2,2.1549590300216015,200
"-594.8308137322387,54.76004219400873,1.6596550359683144",18.141984939575195,0.0,AGV2,2.052079598793987,200
"-595.0087719678525,56.75344897236416,1.6621090506077187",8.359432220458984,0.0,AGV2,1.950703438697493,200
"-595.1957952642625,58.646665870425124,1.6798593922094698",18.306732177734375,0.0,AGV2,1.855298018323137,200
"-595.4135874921608,60.44991312868624,1.6995092554474924",27.88543701171875,0.0,AGV2,1.7791469311751706,200
"-595.6244767561961,62.17325688209315,1.6741502745472878",28.404712677001953,0.0,AGV2,1.689350702516917,200
"-595.7269499829647,63.80945278450098,1.5795419295774318",8.343935012817383,0.0,AGV2,1.590206666186861,200
"-595.6222694895583,65.3440398702051,1.4128985414116935",8.405923843383789,0.0,AGV2,1.4898206099873361,200
"-595.2494086023873,66.72455088670499,1.1917632696069773",27.983665466308594,0.0,AGV2,1.3780618335568857,200
"-594.5922946033568,67.920801071752,0.9411120561074185",28.083324432373047,0.0,AGV2,1.3720204701642371,200
"-593.6442563918007,68.91992373835863,0.6845096552018085",8.294820785522461,0.0,AGV2,1.3870987827881556,200
"-592.475479343603,69.66239459176073,0.4555924897541999",8.519887924194336,0.0,AGV2,1.3878727925917576,200
"-591.1789484696776,70.15236423070859,0.2749454689051916",28.06687355041504,0.0,AGV2,1.387950223585011,200
"-589.8206684819559,70.43296466977424,0.1408668906406632",28.0153751373291,0.0,AGV2,1.3880319210826846,200
"-588.4391418550848,70.56320750953692,0.054113555771988356",8.394002914428711,0.0,AGV2,1.3881184296808078,200
"-587.0516972880514,70.60180956034876,0.0070350460080711025",18.375396728515625,0.0,AGV2,1.3881994674482427,200
"-585.6634793100574,70.59815032322301,-0.008105321269538711",27.925729751586914,0.0,AGV2,1.38827251895628,200
"-584.2751629371039,70.58808221985602,-0.0036943861919304525",8.086919784545898,0.0,AGV2,1.3883378273585767,200
"-582.8868483493769,70.59684806687262,0.017929760448656417",8.510351181030273,0.0,AGV2,1.3883961966892697,200
"-581.4991630698771,70.63896447444208,0.04266472385725068",8.404970169067383,0.0,AGV2,1.388449071430721,200
"-580.1144865436385,70.71300168743416,0.06333431630609783",7.93004035949707,0.0,AGV2,1.3813312856333744,200
"-578.7507983769507,70.80976363516918,0.07713956282420827",8.088827133178711,0.0,AGV2,1.35223910821879,200
"-577.3951591521321,70.91899948405816,0.08275329062228283",28.15389633178711,0.0,AGV2,1.3964315324120915,200
"-575.8883505623949,71.04662494363926,0.08588884951956363",8.495092391967773,0.0,AGV2,1.6419199674330291,200
"-574.1149191092643,71.20122137622,0.08778503795798617",8.087873458862305,0.0,AGV2,1.9142240541236413,200
"-572.0987392447779,71.3798263094122,0.08880970011543785",8.192062377929688,0.0,AGV2,2.1166600534050484,200
"-569.9352859675429,71.57309530381346,0.089312147680581",8.511066436767578,0.0,AGV2,2.2095384188691236,200
"-567.7245314584218,71.77121778970374,0.0893608664893087",8.466005325317383,0.0,AGV2,2.2226957790031454,200
"-565.5110265164569,71.96916817113379,0.08894362121231299",18.194913864135742,0.0,AGV2,2.222018763922294,200
"-563.2977704844704,72.1656534971266,0.08808128694374848",8.352041244506836,0.0,AGV2,2.221766401502564,200
"-561.0845581964811,72.35986188575907,0.08693763183503553",8.620500564575195,0.0,AGV2,2.221756873916674,200
"-558.8710622179368,72.55147989766839,0.08578112502561626",18.584728240966797,0.0,AGV2,2.2218002802684023,200
"-556.6573541948493,72.7406485319484,0.08473379118475394",8.17108154296875,0.0,AGV2,2.221845739044479,200
"-554.4433288660106,72.92766498617793,0.0838265382656552",28.331756591796875,0.0,AGV2,2.221886104984,200
"-552.229235090125,73.11280737277545,0.08304646630768249",28.597116470336914,0.0,AGV2,2.2219218221682495,200
"-550.0148395431627,73.29636766482429,0.08238226917147602",18.576622009277344,0.0,AGV2,2.2219536526542996,200
"-547.8003639795531,73.47857959317939,0.08183165537363808",8.075475692749023,0.0,AGV2,2.221982097657322,200
"-545.5857625750411,73.6597051808282,0.0813985628850283",28.349637985229492,0.0,AGV2,2.222007527797435,200
"-543.3710065502098,73.84001776755923,0.0810949341017569",28.60403060913086,0.0,AGV2,2.222030270897066,200
"-541.1562934631919,74.01980271987861,0.0809238957921899",8.601903915405273,0.0,AGV2,2.2220506160335973,200
"-538.9415808763547,74.19931878821502,0.08084082839909786",8.36944580078125,0.0,AGV2,2.222068787775338,200
"-536.7266554750763,74.37869983129471,0.08078565115128174",8.352994918823242,0.0,AGV2,2.222085040946581,200
"-534.5117892818456,74.55799305579373,0.08077876081185738",28.738975524902344,0.0,AGV2,2.222099571161557,200
"-532.2970419120535,74.73739449634776,0.08089631558431949",28.61785888671875,0.0,AGV2,2.222112568632162,200
"-530.0821914617579,74.91722068911137,0.08114437581720753",8.330821990966797,0.0,AGV2,2.22212419085862,200
"-527.8672790832373,75.09767531760991,0.08144524029541318",28.726577758789062,0.0,AGV2,2.2221345794077907,200
"-525.6526698933852,75.27876781301705,0.08172995714044336",8.530616760253906,0.0,AGV2,2.2221438701774345,200
"-523.4379525566327,75.46046367781368,0.08197508559116147",8.794546127319336,0.0,AGV2,2.2221521748483277,200
"-521.2232618266644,75.64264061580991,0.0821624127946706",18.19443702697754,0.0,AGV2,2.22215960247283,200
"-519.0085789787614,75.82518745248919,0.08231327590039046",8.626699447631836,0.0,AGV2,2.22216624269255,200
"-516.7939027136649,76.0080673296661,0.08247037829397715",28.73682975769043,0.0,AGV2,2.2221721820227374,200
"-514.5793500714426,76.19131153794748,0.08264778601170239",8.765935897827148,0.0,AGV2,2.2221774911669496,200
"-512.3648042170875,76.37495931553651,0.08282665075746894",8.249044418334961,0.0,AGV2,2.222182237902787,200
"-510.15017033474606,76.55898827389557,0.0829802937765834",8.627653121948242,0.0,AGV2,2.2221864829301636,200
"-507.93570471825103,76.74329886175775,0.0830885806900284",28.446197509765625,0.0,AGV2,2.222190276628192,200
"-505.7212124284507,76.92778228364301,0.0831286297138661",28.746366500854492,0.0,AGV2,2.222193669313733,200
"-503.5066961013069,77.11224248318257,0.08305567964324895",28.583526611328125,0.0,AGV2,2.2221967060126278,200
"-501.2920718636482,77.29637613177539,0.08282775505549796",18.610477447509766,0.0,AGV2,2.22219942022589,200
"-499.07752685573695,77.47984232723074,0.0824796484926907",28.77497673034668,0.0,AGV2,2.2222018436271487,200
"-496.86282989497255,77.66251538714772,0.0821147064644599",8.67319107055664,0.0,AGV2,2.222204013715927,200
"-494.6479942249711,77.84441573250884,0.08177171604650087",8.514165878295898,0.0,AGV2,2.2222059530849374,200
"-492.43320797110823,78.02552324574461,0.08140515007619059",8.605003356933594,0.0,AGV2,2.2222076868992517,200
"-490.2183602569831,78.20579816847525,0.08103184489337495",8.710145950317383,0.0,AGV2,2.222209238504881,200
"-488.00331906001355,78.38534744960032,0.0807533807812398",8.551359176635742,0.0,AGV2,2.2222106224615925,200
"-485.78842870024033,78.56443763427654,0.08063708927214892",28.583526611328125,0.0,AGV2,2.222211862445954,200
"-483.57342392808135,78.74345553505495,0.08067296240584272",18.83411407470703,0.0,AGV2,2.222212970003096,200
"-481.3584266706784,78.92265673865043,0.08078528472689402",8.662223815917969,0.0,AGV2,2.2222139592171724,200
"-479.143537200033,79.10207632000522,0.08085841342978457",28.337717056274414,0.0,AGV2,2.2222148447038355,200
"-476.92856659386865,79.28151557603532,0.08078363442396681",29.07276153564453,0.0,AGV2,2.222215638891484,200
"-474.71355099353804,79.4606077118056,0.0805498830200378",8.434534072875977,0.0,AGV2,2.2222163465395743,200
"-472.49855605964524,79.63907636819985,0.0802460385577078",18.73922348022461,0.0,AGV2,2.222216981748461,200
"-470.2833350572557,79.81693571965921,0.0800073151677488",8.744955062866211,0.0,AGV2,2.2222175460086273,200
"-468.06827483105315,79.99436736017984,0.0798811599755716",8.751153945922852,0.0,AGV2,2.222218053637187,200
"-465.85318765160696,80.17168436926848,0.07990752199845447",8.769750595092773,0.0,AGV2,2.2222185047684966,200
"-463.6380540554752,80.34929903060547,0.0801594504889039",8.821249008178711,0.0,AGV2,2.2222189094722378,200
"-456.9931804540931,80.88773706027017,0.08158406388624047",28.849124908447266,0.0,AGV2,2.2222198854970765,200
"-454.77836099580304,81.06933708190137,0.08202664222277962",8.692026138305664,0.0,AGV2,2.222220144667594,200
"-452.5637332056353,81.25182666293598,0.08238536871145004",18.922090530395508,0.0,AGV2,2.222220375031638,200
"-450.349026661093,81.43497627722765,0.08260746209532928",18.919706344604492,0.0,AGV2,2.222220581127772,200
"-448.1343829338674,81.61843217883504,0.0826601779312533",8.826732635498047,0.0,AGV2,2.2222207650834975,200
"-445.9197596279872,81.80179931185215,0.08253077270042015",28.687000274658203,0.0,AGV2,2.2222209330842095,200
"-443.7050380551743,81.98469421413685,0.08223687797289687",8.809566497802734,0.0,AGV2,2.222221078832688,200
"-441.49032049653766,82.16680798403875,0.08183269383007714",28.822660446166992,0.0,AGV2,2.2222212107219286,200
"-439.27552854280356,82.34793428391734,0.08137643161203631",8.986711502075195,0.0,AGV2,2.222221328420974,200
"-437.0605951782978,82.52820803389557,0.08107353360835108",28.88202667236328,0.0,AGV2,2.222221436547465,200
"-434.845616681433,82.70774976285611,0.08055756661508869",8.800506591796875,0.0,AGV2,2.222221529656244,200
"-432.6304641247567,82.8845053876684,0.07825293552350916",8.727550506591797,0.0,AGV2,2.2222216141165756,200
"-430.41456994480893,83.05218738750102,0.07202881403979762",10.376214981079102,0.0,AGV2,2.222221688557292,200
"-428.1972498548456,83.20076738421878,0.060915382168496304",28.91993522644043,0.0,AGV2,2.222221756304792,200
"-425.97825797145407,83.31845912483715,0.0444463162432321",8.912801742553711,0.0,AGV2,2.2222218173142942,200
"-423.7575899768958,83.40024047100626,0.030027791406941187",9.137630462646484,0.0,AGV2,2.2222218714080406,200
"-421.53594298041315,83.45417535219593,0.019097408807806485",8.92019271850586,0.0,AGV2,2.222221918924046,200
"-419.314085363659,83.48802542731934,0.012084984541794365",9.03177261352539,0.0,AGV2,2.222221962643276,200
"-417.0919428796081,83.51105584243201,0.009358440031857665",9.076595306396484,0.0,AGV2,2.222222000250916,200
"-414.86985554490707,83.5327896175192,0.010919435709347903",8.641481399536133,0.0,AGV2,2.222222035187022,200
"-412.64783887864786,83.56278890080122,0.016806449546938065",8.805036544799805,0.0,AGV2,2.222222066493533,200
"-410.4261482884431,83.61066530676041,0.026977498630427043",28.892040252685547,0.0,AGV2,2.2222220943204896,200
"-408.20516772227296,83.68539460028818,0.04085315300075438",8.961200714111328,0.0,AGV2,2.2222221187516245,200
"-405.98559876492925,83.79301064530064,0.05556188731512609",8.915424346923828,0.0,AGV2,2.2222221426900903,200
"-403.7675354988429,83.9297250878977,0.06695122393608417",8.828878402709961,0.0,AGV2,2.222222161547734,200
"-401.5509394211907,84.08727478906253,0.0742738756984885",8.934736251831055,0.0,AGV2,2.2222221790241603,200
"-399.3351821153579,84.25682820960897,0.07796687084998839",28.891324996948242,0.0,AGV2,2.2222221937122186,200
"-397.11993542486584,84.4320052112375,0.0796274847437289",18.945932388305664,0.0,AGV2,2.222222208395726,200
"-394.9047605985081,84.60960984714254,0.08026093387029294",8.869409561157227,0.0,AGV2,2.222222222745858,200
"-392.6897581916529,84.78796938460539,0.080377887641469",28.954505920410156,0.0,AGV2,2.222222234656803,200
"-386.0444939376635,85.32175259950073,0.08041014271849609",29.042482376098633,0.0,AGV2,2.2222222608466726,200
"-383.8295531854407,85.50136111421295,0.0815800765624289",9.110212326049805,0.0,AGV2,2.222222267196036,200
"-381.6149032904393,85.6847588857388,0.08387019837500705",29.141664505004883,0.0,AGV2,2.222222273300678,200
"-379.40086109309374,85.87503917819049,0.08794223305031042",28.813600540161133,0.0,AGV2,2.222222279099527,200
"-377.18774457800197,86.0763105966688,0.09363164087755468",9.036779403686523,0.0,AGV2,2.222222284631491,200
"-374.97583392491504,86.29072767058244,0.09950519337125459",29.22654151916504,0.0,AGV2,2.222222290371548,200
"-372.765183398975,86.51699254749872,0.10425381684030627",9.051799774169922,0.0,AGV2,2.2222222953825557,200
"-370.5554866983018,86.7520890374849,0.10747101857601113",29.1440486907959,0.0,AGV2,2.2222222981182753,200
"-368.3462350702317,86.99246050975621,0.10896850423857604",9.296894073486328,0.0,AGV2,2.222222302287305,200
"-366.1372587425638,87.23396196070411,0.10845569544267593",9.300470352172852,0.0,AGV2,2.2222223047506655,200
"-363.92780498147084,87.47190079759343,0.10580180516788647",29.211044311523438,0.0,AGV2,2.2222223062708073,200
"-361.717469501111,87.70232378378645,0.10180970064522372",8.796215057373047,0.0,AGV2,2.2222223076370793,200
"-359.50627775257954,87.9234928322939,0.09759782219404017",9.016036987304688,0.0,AGV2,2.2222223107126924,200
"-357.29427562155007,88.13582653830017,0.09393367892791889",8.999347686767578,0.0,AGV2,2.2222223113752464,200
"-355.0815053267142,88.34116894625471,0.09135951766736813",9.74416732788086,0.0,AGV2,2.222222315141727,200
"-352.8685106278572,88.54256722538314,0.09040469540081093",9.302616119384766,0.0,AGV2,2.2222223178719185,200
"-350.6552870481061,88.74342160211562,0.09082505141860582",18.956422805786133,0.0,AGV2,2.222222316485335,200
"-348.44254633831605,88.94760747678413,0.09409473631093307",28.842926025390625,0.0,AGV2,2.2222223162855492,200
"-346.2314334234004,89.16924761905999,0.10872015048364933",9.222269058227539,0.0,AGV2,2.2222223171302806,200
"-344.0267685420161,89.44721606360102,0.14544986992396575",9.261608123779297,0.0,AGV2,2.222222318662855,200
"-341.8359363875542,89.81861407202902,0.1883627317058377",29.272794723510742,0.0,AGV2,2.2222223225454507,200
"-339.6575926350586,90.25744172360523,0.20135957741774463",9.276390075683594,0.0,AGV2,2.2222223222015978,200
"-337.47472569228177,90.67366495196292,0.16958626952719486",29.179096221923828,0.0,AGV2,2.2222223255541294,200
"-335.27614981384784,90.99535151276793,0.12199017194569779",9.30333137512207,0.0,AGV2,2.2222223250457014,200
"-333.0664034463842,91.22955901012494,0.09324064244275905",7.756233215332031,0.0,AGV2,2.222222326836453,200
"-330.8527935088664,91.4248275838297,0.08491018924421286",9.315967559814453,0.0,AGV2,2.2222223239538685,200
