x,y,yaw,left_x,left_y,right_x,right_y
-441.5867585915334,41.33123991195553,-1.130099249757685,-440.8824,45.3845,-443.5727,45.156
-440.72655727820194,39.50735896259294,-0.7211846435900251,-440.7229,44.0039,-443.4825,43.6734
-439.21684643487396,38.1800725053565,0.022127729392161708,-440.4209,42.4678,-443.2565,42.0824
-437.169339204563,38.22538658732685,0.9626185473908939,-439.8492,41.2683,-442.9323,40.6514
-436.06580132085,39.810451370272915,1.5799744239659967,-439.1137,40.3524,-442.5209,39.3074
-436.0849248240312,41.89399503404398,1.8602869255561623,-438.5969,40.0632,-441.9141,38.1915
-436.6534536274443,43.80271864920122,1.9242415094461283,-438.1054,40.409,-441.3162,37.3451
-437.34641686015476,45.68098508297018,1.8509905204511539,-438.0052,41.0873,-440.4646,36.5121
-437.90013860372665,47.60520288337369,1.714500150722467,-438.2105,42.0389,-439.3528,35.7442
-438.1857655055975,49.57911033875525,1.6285891183719554,-438.8687,44.0656,-437.8806,35.5224
-438.30154447212976,51.5802255958959,1.63963520002477,-439.3931,46.0535,-436.2382,35.888
-438.4392412685404,53.57734169894817,1.6571021163997923,-439.7056,47.9905,-434.7209,37.0806
-438.61154752868623,55.56884458347235,1.6515149364682062,-439.7422,50.0476,-434.0273,38.8124
-438.772811084035,57.56235223350173,1.6469992519218197,-439.7084,51.8033,-433.9467,40.538
-438.92504559273954,59.55623534028978,1.646248004463705,-440.2494,58.7701,-434.3165,42.6359
-439.07572962139415,61.54953726393091,1.6464800146925924,-441.2953,72.5831,-434.8971,44.6418
-439.22706836267395,63.545339502545566,1.646967654915465,-441.4696,73.9489,-435.6522,46.0936
-439.3796070760923,65.54403887546812,1.6461600138154884,-441.9055,74.9604,-436.266,47.922
-439.5300642640979,67.53667267829177,1.6441825018894813,-442.6014,75.8116,-436.7029,50.1058
-439.67555199639105,69.51560756719051,1.6456266051589123,-443.503,76.4376,-436.931,52.0242
-439.8246761591596,71.50471836970269,1.6799216227094405,-444.54,76.791,-437.4952,58.9508
-440.0454238397366,73.51956503636029,1.8525678598267894,-445.633,76.8495,-438.5411,72.7638
-440.60198317609985,75.44222696801005,2.2412694505120188,-448.891,76.5847,-438.7986,74.663
-441.84958435634275,77.01544582770863,2.6478637908525973,-450.6755,76.4281,-439.5215,76.3886
-443.62709164541167,77.97207794193719,2.998391047253346,-451.966,76.1061,-440.6923,77.8505
-445.61545404987896,78.25877706767363,-3.080400971146372,-453.09,75.6741,-442.2214,78.9354
-447.6115950875178,78.13647715357112,-3.0399596461061895,-453.7664,75.3803,-443.9917,79.5587
-449.60348962233195,77.93333500270192,-3.017553527880492,-455.3455,74.8066,-445.8667,79.6708
-451.586301350307,77.6861196061166,-2.855618715521323,-456.8929,74.4324,-449.1259,79.3938
-453.5055146310369,77.12180672143668,-2.775266392083786,-458.4429,74.215,-451.105,79.2141
-455.37866775491904,76.40318510840498,-2.8545721111262705,-459.5794,74.1106,-452.7499,78.9422
-457.29004491324775,75.8390022294568,-2.997054115983543,-462.0006,73.9086,-454.4496,78.3762
-459.27254274363156,75.55044261760413,-3.0542529736357182,-463.61,73.7743,-455.1261,78.0824
-461.2657211088108,75.37591505304968,-3.059586988746843,-466.6602,73.5198,-456.2567,77.6338
-463.26044524904836,75.2119686996817,-3.0574778645208736,-467.4268,73.4553,-457.506,77.2555
-465.2307591337274,75.04584418447504,3.091306016231518,-468.755,73.4847,-458.8129,76.9977
-467.2958893856695,75.14978026463714,2.619169979639769,-470.2002,73.9359,-459.8128,76.9081
-469.00152690215486,76.13185768682523,1.717377969144393,-471.249,74.8951,-462.234,76.7061
-469.3027846032619,78.17233815797653,0.8170623144466777,-471.9361,76.3604,-463.8435,76.5718
-467.95735903903363,79.60578373661582,0.26610571461935717,-472.0842,77.8843,-465.7846,76.6597
-465.9632150439604,80.14932768516549,0.07644322232043442,-471.4841,79.6078,-466.3043,76.7407
-463.9877851342689,80.30063074429013,0.07403220000307274,-470.2282,80.8063,-466.6411,77.0662
-461.99588974014335,80.44836514041154,0.08329399832863037,-468.0942,81.4295,-466.743,77.5201
-459.99650038901444,80.61528848429215,0.0824623036626194,-464.4455,81.666,-466.6973,77.97
-458.002186139891,80.78011801632293,0.08127665773122293,-460.3376,81.9888,-466.42,78.2883
-456.0105109164069,80.94235211300379,0.08134046124032503,-451.8411,82.6938,-465.9449,78.4829
-454.0176119589195,81.10481388857517,0.08243613532865751,-444.1938,83.347,-464.2578,78.8897
-452.02396246942567,81.2695359516553,0.08425869703410818,-434.9521,84.0625,-460.1656,79.199
-450.0308726428243,81.43786965547298,0.08534769093105549,-427.5197,84.6266,-451.6789,79.8894
-448.0382581759717,81.60834883671626,0.08512627678303458,-419.8825,85.233,-444.1008,80.533
-446.04555912329323,81.77839082183415,0.08316521735373268,-418.0414,85.4655,-434.7063,81.2563
-444.05244669860474,81.94453166170086,0.0794369080394095,-416.3918,85.9082,-427.2964,81.8356
-442.05873680732475,82.10323977934888,0.07654627385023172,-414.3561,86.6333,-419.66,82.4497
-440.0645942581852,82.25618279239364,0.07629870061780542,-412.462,87.2996,-417.5152,82.6815
-438.07042287868717,82.40863141847015,0.07711173012864671,-410.6732,87.8398,-415.6205,83.1127
-436.0763711621344,82.56270169595781,0.07734415379489441,-409.487,87.9995,-413.3572,83.9108
-434.0823281425331,82.71723753945928,0.07697362594989361,-392.03875945129784,89.3955035336671,-411.4936,84.5812
-432.0882349336745,82.87103398913854,0.07618434392779716,,,-410.1508,85.0415
-430.0941211115121,83.0232488441678,0.07672362363811046,,,-409.2637,85.2085
-428.10002815576263,83.1765437906823,0.07988826924219558,,,-391.8154563930146,86.6045857611938
-426.1060188208487,83.3361814997183,0.07999368192632632,,,,
-424.11244079967565,83.49599617547422,0.07502851531168056,,,,
-422.1195950789887,83.64579762803452,0.08125190546967108,,,,
-420.1256853872624,83.80816405464344,0.1208687922628053,,,,
-418.13683870970635,84.0497310700574,0.2176616704811397,,,,
-416.1865364649976,84.48107052614267,0.32395770438025107,,,,
-414.28919447105613,85.11817431123825,0.34039370073100444,,,,
-412.40434271899227,85.7857509241723,0.32176851493823333,,,,
-410.50613517064255,86.41852465477747,0.13854351241967391,,,,
-408.52543525382487,86.69470708685225,0.07980478817451726,,,,
-406.5318709670649,86.854141675493,0.061733305727925146,,,,
-404.53621302515677,86.97749697957371,0.05906067336888248,,,,
-402.53951350757137,87.0955607047088,0.06535826595534873,,,,
-400.5434818982616,87.22620394552072,0.07462994111481938,,,,
-398.5488591079118,87.37533950630922,0.08687888617912735,,,,
-396.5563860472066,87.54888019137398,0.09932712985176577,,,,
-394.9982955,87.70415182,0.09932712985176577,,,,
