x,y,yaw,left_x,left_y,right_x,right_y
-252.5010120710539,97.77004577797304,0.07955677969780281,-261.0857274453916,98.48665235558065,-260.86038929507345,95.68798203501034
-250.5073330264586,97.92899194241734,0.07959996516304484,-247.0157,99.6146,-246.7862,96.8261
-248.51366115391556,98.088024180259,0.08228167793662222,-243.2461,99.9337,-243.0147,97.1634
-246.5204348394535,98.25240131289937,0.08630907989114228,-208.1559,103.0656,-207.9244,100.2953
-244.52788042444277,98.4248051573722,0.08845125104251088,-205.1067,103.3722,-204.276,100.694
-242.53569139129988,98.60147775012427,0.08899302681689474,-204.1065,103.8641,-203.0302,101.226
-240.543604730656,98.77922906887117,0.08912431479407919,-202.9751,104.8919,-201.5991,102.0927
-238.55154603242596,98.95724151128108,0.08904408860242877,-202.2158,106.1997,-199.9642,103.8976
-236.5594732196598,99.13509412352258,0.08898548711316137,-201.9223,107.367,-198.9446,106.1271
-234.56738339858848,99.31283058492964,0.08898768673316104,-201.8287,108.3941,-198.6337,108.5761
-232.57528493695932,99.49057223399872,0.08902668781160654,-201.9415,110.7732,-198.7736,110.9237
-230.58320787110696,99.6683902859917,0.08908274893312798,-202.2072,112.5848,-199.1275,113.0799
-228.59117901244514,99.84631660062816,0.08903370927325471,-202.6727,113.9753,-199.6772,114.5984
-226.59911270192995,100.02414779124503,0.08882329807662698,-203.2794,115.494,-200.2807,116.0388
-224.60687013430817,100.20157219351042,0.08886208666620068,-203.7123,117.0059,-200.794,117.3465
-222.61465900323753,100.37907168432876,0.08955828494313163,-203.9927,118.5792,-201.153,118.8207
-220.62303153119166,100.5579168344622,0.08981634506525221,-204.25,121.6148,-201.4103,121.8563
-218.6316207270083,100.73726058788088,0.08769280549824841,-206.1799,144.3042,-203.3402,144.5457
-216.63842848781113,100.9124986328559,0.08560452961167014,-206.43675563426777,147.3324950361429,-203.42298644260055,147.5837780305337
-214.64348174845156,101.08369349423343,0.09159079797353074,,,,
-212.65355770584426,101.26646358970658,0.10198568261924516,,,,
-210.67230880966858,101.46922608168728,0.08682544388394041,,,,
-208.6783880817756,101.64278548829095,0.06094838464434017,,,,
-206.65710631206215,101.76613211704023,0.15877343243280842,,,,
-204.6830857773909,102.08221464932986,0.46403341264389153,,,,
-202.89821124611572,102.97551284495589,0.8013851961239389,,,,
-201.4799186935201,104.4398947348548,1.119443003149519,,,,
-200.59840268377434,106.25848366538834,1.393445288053562,,,,
-200.2428751114324,108.24207631441881,1.5988128277608213,,,,
-200.29888784357408,110.24082969874873,1.692020955635724,,,,
-200.5412483959305,112.23029499138052,1.8557686206002717,,,,
-201.10055099245116,114.13953258191496,1.9620934787219226,,,,
-201.86661311499287,115.99632855130086,1.8541186289869775,,,,
-202.4244196819148,117.9121704986413,1.7061824693403884,,,,
-202.69431233378126,119.8934784633262,1.6442348805963256,,,,
-202.84179378335483,121.8980961091893,1.6513815879897,,,,
-203.0029865801376,123.89404072003602,1.6601214703565674,,,,
-203.18117245413484,125.88353327176773,1.6583387883646372,,,,
-203.35591699354066,127.87454326262483,1.6548364112316858,,,,
-203.5238416762118,129.86798676802033,1.6535306075803107,,,,
-203.6891680944196,131.86170722770603,1.6548105097694126,,,,
-203.85699576054304,133.85461616623556,1.660245518758779,,,,
-204.03563941484262,135.84643905494295,1.6683337760469894,,,,
-204.23041541174518,137.83703790319333,1.667502611273901,,,,
-204.42354068594466,139.82783774521664,1.6608631128537832,,,,
-204.60343136366558,141.81973727176975,1.6484824277504322,,,,
-204.75864103181078,143.81362425651528,1.6403008814256832,,,,
-204.797775268555,144.375762939453,1.6403008814256832,,,,
