x,y,yaw,left_x,left_y,right_x,right_y
-167.43472728203943,99.41045676142174,-3.0939539545875117,-163.333,98.3117,-163.561,101.1294
-169.43437587945462,99.31512397534034,-3.1371978969857626,-168.5918,97.9126,-168.6931,100.7378
-171.43492601487543,99.30633198781845,3.082108005298523,-170.652,97.8164,-170.6313,100.7479
-173.43049176403042,99.42517772313646,3.0235737929753808,-172.7375,97.8384,-172.5427,100.8683
-175.41773813603004,99.6608052685046,2.990613215904615,-174.8213,97.9798,-174.441,101.0975
-177.3958295837392,99.96174651632478,2.9791946649221117,-176.8919,98.2662,-176.325,101.4086
-179.369466812495,100.2851089337752,2.9926382988780347,-181.3154,98.9849,-180.9555,102.1577
-181.3485296916068,100.58209870058494,3.060700252628765,-182.2106,99.0521,-181.9072,102.2676
-183.33731581556071,100.74332821142131,3.129782773084628,-183.1086,99.1195,-182.9069,102.3831
-185.3378657955115,100.76695556610089,-3.121068002340153,-184.8769,99.1299,-184.8991,102.4764
-187.34877056837314,100.72567665037552,-3.0453988894329975,-186.6392,99.0196,-186.8956,102.4332
-189.3428558866835,100.53326423168075,-2.851498917536811,-189.1977,98.7586,-189.7153,102.1263
-191.26708392440017,99.95885354397194,-2.5920519025339828,-190.399,98.477,-191.8861,101.7805
-192.9951889131286,98.90043501344769,-2.295411158367852,-191.3133,98.0132,-192.8629,101.3843
-194.32498621266487,97.39829055392114,-2.001825530635695,-192.1889,97.3161,-193.892,100.721
-195.16733395722974,95.5665713610669,-1.7740250795981614,-192.2676,97.1629,-194.7731,99.8709
-195.5739437636287,93.59344303343875,-1.590427215384612,-193.1584,95.7212,-195.3425,99.0531
-195.61327860459562,91.58997855390828,-1.496411472223383,-193.6838,94.2836,-196.406,97.2455
-195.46453733097061,89.59405022335501,-1.5855555010655442,-193.9106,92.6749,-197.1314,95.1037
-195.494048412336,87.59468779549735,-1.6353052495454259,-193.8293,91.2107,-197.3995,92.9531
-195.62308226620897,85.59721501970833,-1.629730742569897,-193.7211,89.7589,-197.3196,90.9505
-195.74089058455405,83.60055666615735,-1.6046233006239532,-193.7297,87.3238,-197.2114,89.4988
-195.80858145924864,81.60022833884376,-1.5559846421421435,-193.8779,85.3974,-197.3036,87.1533
-195.77897115580114,79.6012566656053,-1.5012936364939196,-194.0325,84.1897,-197.3475,85.2913
-195.6401356625068,77.60691850909399,-1.4745668940909062,-194.3644,81.5959,-197.3643,84.478
-195.44786170985856,75.6150113731575,-1.4790238657135775,-194.397,79.948,-197.3907,83.2016
-195.26450035488182,73.62262394198753,-1.490300183438835,-193.7857,72.6401,-197.3346,81.2898
-195.1036885704919,71.62918308885696,-1.490915047374817,-193.3797,67.6157,-197.1799,79.7103
-194.94411787400657,69.63583564503178,-1.482243983779374,-193.0223,63.3768,-196.577,72.4134
-194.76724066494194,67.6436281820564,-1.481555835340569,-192.7051,59.6144,-196.1723,67.4868
-194.58898197241967,65.65142454456313,-1.4859568668886582,-192.5012313449158,57.19567815769116,-195.8115,63.1431
-194.41949941051678,63.65853424676362,-1.4954484560294992,,,-195.499,59.3807
-194.26895059331028,61.66426680286958,-1.5068949804754537,,,-195.29806506916972,56.961630031493605
-194.1721039,60.15076447,-1.5068949804754537,,,,
