x,y,yaw,left_x,left_y,right_x,right_y
-312.60483398811056,160.1427245805531,-3.06252955934605,-305.99537730870884,158.98564810369618,-306.255680956178,162.32631637660276
-314.59846234420104,159.98477289948886,-3.0788203750396854,-320.0359,157.8916,-320.2962,161.2323
-316.5961984380889,159.85920548269434,-3.0774460656450175,-321.2379,157.742,-321.7785,161.0818
-318.5935877014538,159.73090375035525,-3.025407561396879,-322.3038,157.4686,-323.3955,160.689
-320.57767594956186,159.49933937480725,-2.935935128625978,-323.4297,157.0836,-324.858,160.152
-322.5351877629619,159.0909889791191,-2.85004546158957,-325.017,156.4326,-326.0816,159.6606
-324.45727014682956,158.5141748697031,-2.8148385076001565,-326.3404,156.0532,-327.1659,159.3206
-326.357341917275,157.870236339642,-2.9169598114787156,-327.6306,155.8372,-328.2339,159.1419
-328.2956624180731,157.42735140426325,-3.061630263755508,-330.9982,155.5532,-331.2436,158.9035
-330.29204072914484,157.2673751161368,-3.086950938139215,-351.2321,154.0306,-351.4973,157.5205
-332.2960132209179,157.15776551199542,-3.0661784361815445,-354.3521,153.7805,-354.6335,157.2692
-334.2889034696796,157.0071876845763,-3.065038684807343,-368.9749,152.6009,-369.2491,156.0902
-336.28120605336767,156.85437036893634,-3.070857851328409,-378.9093,152.2018,-379.1292,155.0634
-338.27655576495897,156.71299383459606,-3.0713942390203988,-415.55474076106066,149.24873823040193,-415.7852700946673,152.10941401761275
-340.2721514631363,156.5726756171888,-3.0697737060197134,,,,
-342.266912279998,156.4291671727846,-3.06926384587222,,,,
-344.2615372135568,156.28464622320774,-3.0698187036132163,,,,
-346.2564061255663,156.14122023075453,-3.0711691643118533,,,,
-348.25149879411714,156.0004861111961,-3.0707019683376857,,,,
-350.24647751146915,155.85882331502887,-3.0657753860865893,,,,
-352.2407054851561,155.70733602531328,-3.060823231907089,,,,
-354.23419456698457,155.5459720155699,-3.0604909519094505,,,,
-356.22762986178134,155.3839456229908,-3.061266158806287,,,,
-358.2211781689188,155.22346556913524,-3.061684495550253,,,,
-360.2147897976709,155.06381979518346,-3.0615057170583273,,,,
-362.2083759083924,154.90381736370958,-3.060445939724271,,,,
-364.2018013589272,154.74170144972075,-3.0592515637433553,,,,
-366.1950446629051,154.57720368763069,-3.061152043909582,,,,
-368.18857688614344,154.4164959605037,-3.066561162164668,,,,
-370.1829323161966,154.266575054699,-3.0706042630355492,,,,
-372.17790316761347,154.12471691364397,-3.069848655133835,,,,
-374.17275903253045,153.98135191693768,-3.0699618988439634,,,,
-376.167632049474,153.83821275932502,-3.0704003458950977,,,,
-378.16257178880306,153.69594796531595,-3.065785669284879,,,,
-380.1568096321502,153.54448055133324,-3.0607395904975863,,,,
-382.1502799418497,153.38295023081824,-3.0596038478395844,,,,
-384.14357748069614,153.2191549619524,-3.0609366629603274,,,,
-386.13707774223764,153.05801765161678,-3.061619638377565,,,,
-388.1306819268496,152.89824234442958,-3.0613956349807983,,,,
-390.1242521025371,152.73802031996473,-3.0610974020065687,,,,
-392.1177768421434,152.5772035577548,-3.06102983868826,,,,
-394.11129105733875,152.41625207887446,-3.061132977405332,,,,
-396.1048209924761,152.25550627948238,-3.0613483148407257,,,,
-398.09838442559106,152.09518985151507,-3.061468582609327,,,,
-400.09196672253404,151.93511321846373,-3.0609892540400945,,,,
-402.08547428484786,151.77408084326206,-3.0583924078989426,,,,
-404.0785794365733,151.60787030917822,-3.0579238377316385,,,,
-406.0716103733971,151.4407255579303,-3.0592809576925926,,,,
-408.064849139154,151.27628715842533,-3.062092560270897,,,,
-410.05852052949,151.11745533604176,-3.066334451417618,,,,
-412.05284560388475,150.96708201448774,-3.068923485255108,,,,
-412.5950317,150.9276123,-3.068923485255108,,,,
