x,y,yaw,left_x,left_y,right_x,right_y
-167.43472273923587,99.41045408134966,-3.093963342206792,-163.333,98.3117,-163.561,101.1294
-169.4344008439462,99.31513870339013,-3.1371981698718536,-168.5918,97.9126,-168.6931,100.7378
-171.43495189789778,99.3063472577646,3.0821328053643837,-170.652,97.8164,-170.6313,100.7479
-173.43042401428715,99.42513775350243,3.023585252998264,-172.7375,97.8384,-172.5427,100.8683
-175.41762139615344,99.66073639665473,2.990572142355951,-174.8213,97.9798,-174.441,101.0975
-177.39590272951634,99.96178966940262,2.9792130107226753,-176.8919,98.2662,-176.325,101.4086
-179.36945270998444,100.285100613859,2.9927422013839524,-181.3154,98.9849,-180.9555,102.1577
-181.34803773252227,100.58180846443605,3.0595250878696127,-182.2106,99.0521,-181.9072,102.2676
-183.3414578953886,100.74577187256186,3.129405916365544,-183.1086,99.1195,-182.9069,102.3831
-185.3433129376843,100.77016916173584,-3.1161092935417187,-184.8769,99.1299,-184.8991,102.4764
-187.33800711740122,100.71932664555402,-3.0426458586018197,-186.6392,99.0196,-186.8956,102.4332
-189.3240510408205,100.52217012606265,-2.8750257135780837,-189.1977,98.7586,-189.7153,102.1263
-191.30502151990643,99.98123520530058,-2.6104106994203535,-190.399,98.477,-191.8861,101.7805
-193.06977026849844,98.944435024915,-2.1702827513870133,-191.3133,98.0132,-192.8629,101.3843
-194.17497320920387,97.32718270366793,-1.7405114629616838,-192.1889,97.3161,-193.892,100.721
-194.5186525645852,95.32162611058415,-1.5209636717934107,-192.2676,97.1629,-194.7731,99.8709
-194.4187736546796,93.31899911838309,-1.452077780240775,-192.6479,96.422,-195.3425,99.0531
-194.18255458237093,91.33861550990977,-1.4575566756884568,-192.7681,95.5854,-195.9644,97.7447
-193.95647991517953,89.35072961550517,-1.4098128261256044,-192.5045,92.0483,-196.2006,96.7175
-193.63582426081214,87.37611202101414,-1.3472421937272416,-192.375,90.2952,-196.2584,95.3252
-193.1923085194374,85.42534263200037,-1.3103896823770576,-192.2044,88.5409,-195.9948,91.7882
-192.6774126257748,83.49296377374593,-1.3258518745797476,-191.9495,86.7927,-195.7635,89.8796
-192.19235460136804,81.55244953479631,-1.3880898290262236,-191.6346,85.3379,-195.3993,87.9935
-191.8290046014819,79.58591904998617,-1.4537062866226496,-190.9623,82.8286,-194.9465,86.1309
-191.59533385119872,77.59939747009903,-1.4840689891553132,-190.6826,81.4756,-194.5145,84.5663
-191.42209619163637,75.60691040597693,-1.4946103563822664,-190.5228,80.2529,-193.8168,81.9622
-191.26986723198615,73.61265454531082,-1.4854621668171377,-190.2524,78.2084,-193.543,81.1984
-191.09939817818398,71.61984097303552,-1.4786025528018698,-189.8117,72.9402,-193.3057,80.0152
-190.91525529645216,69.62815695087274,-1.4777708572015233,-189.4057,67.9158,-193.0379,77.9775
-190.72945850756867,67.63665360597426,-1.4813358518194644,-189.0483,63.6769,-192.603,72.7135
-190.55077461605512,65.64463470086946,-1.4892986915392892,-189.0248,63.3981,-192.1983,67.7869
-190.3879704264331,63.65140399808769,-1.501328252271051,-188.60939006851515,58.4701953734283,-191.8375,63.4432
-190.24915218289885,61.656316773284864,-1.5068615684604463,,,-191.8144,63.1648
-190.2346064,61.42911707,-1.5068615684604463,,,-191.40501519377884,58.23625543434784
