x,y,yaw,distance
-579.4727943426344,-54.63469209896479,-1.4895555701876453,0.0
-579.0670413851659,-59.61820135826246,-85.34529517434025,5.000000000000004
-578.5801220645726,-65.59841117672167,-85.34511383873051,5.9999999914635795
-578.0932672910195,-71.57862631796613,-85.34589227071126,6.000000058841741
-577.6063113838615,-77.55883293474312,-85.34457357378761,5.9999997695716205
-577.1183987813304,-83.53896205037228,-85.33383847935721,6.0000002456086765
-576.6426427548336,-89.52007214679513,-85.47574250642958,6.000001815189678
-576.1968190818461,-95.50344024772042,-85.79133496613686,5.999954381373772
-575.7516282180962,-101.48691625865904,-85.73554152113054,6.000015006534921
-575.3399639888203,-107.47275167020918,-86.13183728727165,5.999974417598215
-574.9590454,-112.2962189,-1.4837749364077717,4.838484792595172
