x,y,yaw,distance
-185.1967228849066,0.7554232324629038,-1.4803872727148226,0.0
-184.81934476905892,-4.2303150035137165,-85.67144903497812,5.0
-184.9060117457669,-10.222732100062451,-91.85651550796999,5.993043786245957
-186.4367175235296,-15.999891069711806,-107.43441915846776,5.976506164865566
-188.81179365150757,-21.481703691048107,-114.59829729534808,5.974215950995809
-190.79025884086542,-27.144850639806535,-108.1862455091284,5.998796368333624
-191.05398228617858,-33.070998521164775,-89.53491068198278,5.932013045108262
-190.67672087216664,-39.06594936659709,-85.76687160798656,6.006809620227022
-190.08866552102808,-45.03434430260372,-84.09480017960225,5.997294990923184
-189.44256577310063,-50.99936000656921,-83.76278492771492,5.999904768646486
-189.30284549425969,-56.993506065364144,-89.64410470234223,5.9957742394528335
-190.46684510399314,-62.84983690136669,-103.53482119386472,5.970888204628682
-192.89846322468543,-68.30362210426362,-116.09944663777796,5.971309715984981
-196.0092689152191,-73.42609720663141,-122.30028480247373,5.993067930420495
-199.75364368836244,-78.10437665592605,-129.94440178713063,5.992215036816078
-204.48200396958532,-81.7433699348223,-144.88026386141547,5.966545318096408
-210.06290350243953,-83.7954210941384,-162.7243678878774,5.946204970925813
-215.9886281154199,-84.58119022542068,-174.37168800601756,5.9775952787519575
-221.965077875348,-85.08934524591149,-175.29342302375713,5.998014109502772
-227.94450298015136,-85.58482123319568,-175.2570288821094,5.999918419272717
-233.9236022456991,-86.08549891548121,-175.20459545484653,6.000025514013452
-239.90246519860335,-86.5886740422268,-175.18633760338022,5.999998951482107
-245.8825362572039,-87.07724927202311,-175.35786353989934,5.999996301755723
-251.86318449232135,-87.55882810438423,-175.4040035003552,6.000005956996364
-257.8472295689287,-87.99529023539685,-175.9132380759009,5.999941222268488
-261.040496826172,-88.3000564575195,-3.0251647869711284,3.207777770720567
