x,y,yaw,distance
-65.4481803185771,107.7569230855758,-3.057738547636753,0.0
-70.4305601569711,107.33752930168656,-175.1884478951381,4.999999999999992
-76.40975713965817,106.83833427569553,-175.2353360488186,5.999999352645662
-82.39090826299741,106.36337382220138,-175.50456749580735,5.99997968268274
-88.37246250234853,105.89318806979885,-175.50562978870786,6.00000548000263
-94.35229178877603,105.40165661553077,-175.26001607248142,5.999996788778387
-100.33310517684659,104.9223254316886,-175.44939775321177,5.999990597219929
-106.31432974275072,104.44805297460208,-175.4696814991386,5.999998472610299
-112.294237142982,103.95743979801347,-175.27776638412888,5.999999483698581
-118.27334755390977,103.45737933931431,-175.20750721643765,5.999985147349892
-122.3932424,103.0937881,-3.050021926782421,4.135907655176429
