x,y,yaw,distance
-255.19785646585893,164.634466203045,-3.063787290837725,0.0
-260.18275373957334,164.2461375142839,-175.54559519982192,5.000000000000027
-266.16447757136956,163.77818464427259,-175.52308480172894,5.999999990702553
-272.1459020543585,163.30643221087965,-175.483912175886,5.999999100342559
-278.1275723799967,162.83779653647247,-175.5275730588622,5.99999993999566
-284.10941921212856,162.37142716545736,-175.5448894488328,5.999999326108869
-290.09129488544016,161.90542022128443,-175.54559240240565,5.99999992024788
-296.07315138466686,161.4391532891861,-175.54246450384187,6.000001002442336
-302.0549286713147,160.97191917753096,-175.53196999937515,5.9999972685119065
-308.03962024217566,160.5441966507935,-175.98806872073408,5.999956646361099
-314.0239296174235,160.09827258150736,-175.68848050006514,6.000900513610269
-316.747467041016,159.823394775391,-3.0264349478116688,2.737373541554809
