x,y,yaw,distance
-368.351696004731,88.19696303868909,0.08638203378183,0.0
-363.37042156593844,88.62928810785752,4.960274176818412,4.999999999999984
-357.3922452114613,89.1405653079421,4.873864183331579,5.999999741713018
-351.4136031591043,89.64632942575366,4.827745942687458,5.99999651108873
-345.4348964479126,90.15137346671312,4.828685004186791,6.000000285146443
-339.45623065570095,90.65689837765112,4.83402746894872,6.000000007545045
-333.4772834312624,91.15908387535798,4.7945564641580125,6.000000015560731
-327.49785156266574,91.65546152153918,4.735666273351814,5.999999686568111
-321.51796652840375,92.14631998204993,4.683986282408566,5.999997254269838
-315.5380418547323,92.63673317397628,4.689199800210412,6.000000350133334
-309.5580513815216,93.12634371690991,4.6789285620560515,6.000000378620201
-303.5789593911294,93.6267582041661,4.805214265428685,5.999996307384524
-299.473297119141,93.9534530639648,0.0754375411690013,4.118639608298784
