x,y,yaw,distance
-9.476967327355734,143.7642970601219,-1.489540517735982,0.0
-9.084018118689512,138.77976188425959,-85.49248560264016,5.000000000000007
-6.880118500082295,133.2555021777811,-64.84688872607799,5.947656583354392
-4.721530165904954,127.7149073765419,-69.44771448230271,5.9462336270924725
-4.047372277974862,121.87064127415952,-85.95218180096767,5.88302091899341
-4.069397472702883,115.87629652624948,-91.05947096626015,5.994385211679308
-5.82868569352544,110.20776632181733,-110.37893759421424,5.93526155468186
-6.311099352303905,104.2706837486852,-91.53163254347196,5.956649428862275
-7.790627675081586,98.49907595782564,-106.89539207160217,5.958226292229268
-8.74290684519953,92.60114827463826,-97.65470411123624,5.974310552184957
-8.401746388735523,86.67774581443477,-84.62673237006732,5.9332189545473115
-7.9188644794086445,80.70190675694022,-85.53021310347543,5.995317120839611
,,,
