x,y,yaw,distance
-411.1986897869987,78.17836325174075,-3.06308204465846,0.0
-416.1831741754783,78.57195616453672,175.4850863735384,4.999999999999993
-422.15588515976606,78.55895633752183,-178.97008282702063,5.972725131573852
-428.13477524941095,78.13570426609662,-175.34983248144363,5.993852602460261
-434.11374346743884,77.6394814467374,-175.23679353007955,5.99952481773685
-440.09302013087756,77.14317634321404,-175.25874444891926,5.9998390123174365
-446.0723822739588,76.64596992474772,-175.24414296897808,5.999998821722976
-452.0516149923959,76.14717954975056,-175.22885198549068,6.0000013116180835
-458.03083813932415,75.64828551334328,-175.23071730726122,6.000000391693748
-464.01005722564923,75.14934850498243,-175.22984965665816,5.999999918382191
-469.98932254204306,74.65096084300419,-175.23634048252674,6.000000332120178
-475.9691355206127,74.15921357324873,-175.31139395583784,5.999998219664918
-481.95290020266367,73.71897144945618,-175.88832496263726,5.99993774115379
-487.9370224001954,73.28152840667872,-175.80522928705108,6.0000895735535975
-491.1383972,73.02693176,-3.0573758221070984,3.2114825332428314
