x,y,yaw,distance
-66.93804222296576,111.68335180279816,-3.058544442994688,0.0
-71.92012521943263,111.26044635672817,-175.14806369841085,4.999999999999998
-77.89721266345597,110.72193585612756,-174.79245819252375,6.0012971825063435
-83.69467497762317,109.26746951555667,-164.16322667695556,5.977126535388261
-88.92781815017534,106.5386657430845,-150.31075479603268,5.901877454936508
-94.74630066939423,105.41313941330198,-172.69519677274675,5.926343589894994
-100.71431796390995,105.85940107607222,173.40103118355557,5.984678763250135
-106.24315193424539,107.82742050600312,158.09810686136404,5.868654492140488
-112.11884774720046,107.96218374079207,-177.48699169419692,5.877241054766135
-118.12304934087418,107.46839156103776,-174.84981507800126,6.02447238306065
-124.09208885915162,106.94623009417053,-175.03049756504632,5.9918348916036335
-124.8289178,106.8821611,-3.050850029414492,0.7396091698226659
