x,y,yaw,left_x,left_y,right_x,right_y
-252.50101205500974,97.77004572437406,0.07955685266754899,-261.0857274453916,98.48665235558065,-260.86038929507345,95.68798203501034
-250.50733305321683,97.92899203180886,0.07960003412448641,-247.0157,99.6146,-246.7862,96.8261
-248.51366122112458,98.08802440478513,0.08228151792952945,-243.2461,99.9337,-243.0147,97.1634
-246.52043481286108,98.25240122406171,0.08630886138064722,-208.1559,103.0656,-207.9244,100.2953
-244.52788026986,98.42480464095519,0.08845191270739394,-204.887,103.287,-205.0713,100.4142
-242.5356916241111,98.6014785278803,0.08899414122379194,-202.6804,103.0653,-203.334,100.2494
-240.54360561585972,98.77923202608474,0.08912238785993791,-200.4874,102.3632,-201.7644,99.6468
-238.55154578960233,98.95724070007644,0.08903931381095508,-198.4805,101.2105,-200.3661,98.7344
-236.55947018162564,99.13508397431563,0.08898923752526082,-196.7517,99.6544,-199.1989,97.557
-234.5673825561127,99.31282777045799,0.08900580845585201,-195.3812,97.7605,-198.3114,96.1705
-232.57529470327646,99.49060486048322,0.08902318216469926,-194.4341,95.6104,-197.739,94.6394
-230.5832155851755,99.66841605649806,0.08902052107840681,-193.9847,93.296,-197.475,93.0358
-228.59115029824562,99.8462206746641,0.08901537962337833,-193.7211,89.7589,-197.2114,89.4988
-226.59907325736322,100.02401601817967,0.08901794064872105,-193.7297,87.3238,-197.3036,87.1533
-224.6069446434061,100.20182110718964,0.08901914303393321,-193.8779,85.3974,-197.3475,85.2913
-222.61482545996816,100.37962776886617,0.08900975718397401,-194.3644,81.5959,-197.3907,83.2016
-220.62287692938804,100.55740035386016,0.0890056593412678,-194.397,79.948,-197.3346,81.2898
-218.63099166335124,100.73515906533241,0.08903527986487826,-193.7857,72.6401,-197.1799,79.7103
-216.638585669925,100.91302373353965,0.08906473002306126,-193.3797,67.6157,-196.577,72.4134
-214.64566686335704,101.09099334090722,0.08898077806785033,-193.0223,63.3768,-196.1723,67.4868
-212.65421616860155,101.26866332627719,0.08883533800460108,-192.7051,59.6144,-195.8115,63.1431
-210.66530116021812,101.44581552034622,0.08904760010374957,-192.5012313449158,57.19567815769118,-195.499,59.3807
-208.6726822535054,101.62372394081116,0.08247976732658209,,,-195.29806506916972,56.96163003149362
-206.66960703924312,101.78931278427349,0.013585424426401657,,,,
-204.6677152627903,101.81651100700164,-0.15321619371942247,,,,
-202.69301927918713,101.5115656438069,-0.3628086689673092,,,,
-200.80972915793063,100.79664450908466,-0.5761517068967182,,,,
-199.11411328630786,99.69503323229081,-0.7959311410398328,,,,
-197.70243497409587,98.2532988767277,-1.0272918827127273,,,,
-196.66781333593232,96.54092555990829,-1.242772505173052,,,,
-196.02157833078886,94.64201224335936,-1.3902379613578033,,,,
-195.65968969591827,92.65956530880254,-1.4876487572137684,,,,
-195.49349459400756,90.66537680181443,-1.5592402973127937,,,,
-195.4704190439528,88.66862498513586,-1.6070769228357127,,,,
-195.54294721203806,86.67041242236655,-1.6284150045512502,,,,
-195.65828523163222,84.67088104708401,-1.6232716362879889,,,,
-195.76334810800714,82.67057987813875,-1.5910883485707379,,,,
-195.80392026617847,80.67144003295783,-1.5334500321569644,,,,
-195.72934742478466,78.67557487841566,-1.4844270979530214,,,,
-195.5567935417217,76.68268217407116,-1.471655718378605,,,,
-195.3586370395293,74.69049287825602,-1.4848647646786843,,,,
-195.18694522792154,72.69740680989767,-1.4926973644669157,,,,
-195.03093754366407,70.70390569734649,-1.4868498115084485,,,,
-194.86326646408418,68.7112436611828,-1.4813789125398713,,,,
-194.68466158259636,66.71914157656146,-1.4828771750684797,,,,
-194.5090339266937,64.7266871657431,-1.4895886047828522,,,,
-194.34679180003064,62.73321511625106,-1.5014608793011612,,,,
-194.20823524404508,60.738067506575284,-1.5093529804386772,,,,
-194.1721039,60.15076447,-1.5093529804386772,,,,
