x,y,yaw,left_x,left_y,right_x,right_y
-463.6245123827709,146.74476742580413,-3.0581151133102793,-457.0287362203238,145.8716440757621,-457.26555667440766,148.7017423641801
-465.6175473825878,146.5780062278006,-3.057932746508705,-472.9209,144.5418,-473.1577,147.3719
-467.61056581111626,146.4108804057777,-3.0579875168826347,-479.7231,143.9536,-479.9709,146.7664
-469.6035892165379,146.2438640921248,-3.058581619496158,-481.9992,143.7568,-482.2455,146.5642
-471.59666556115377,146.07803569009425,-3.0578269361006627,-483.9281,143.5134,-484.4566,146.3677
-473.58959970927697,145.91070457758659,-3.052638725039391,-486.0204,142.8772,-486.4684,145.8101
-475.5818000387158,145.73302162777975,-3.0477269322025573,-487.594,142.0049,-488.3452,144.8942
-477.5733090587858,145.54553624282812,-3.0584794622552627,-488.2994,141.4708,-489.3265,144.293
-479.56623644247503,145.3795152315852,-3.070938918955812,-494.4515,136.8528,-490.032,143.7588
-481.56074657847927,145.23836068468339,-3.0302406351489863,-495.3236,136.3519,-495.9861,139.278
-483.54946870502886,145.01599263384193,-2.912354867425933,-497.2092,135.4653,-496.7464,138.7461
-485.5059534392466,144.55946745464294,-2.7443956867627826,-499.1731,134.7982,-498.2858,137.8485
-487.34993133170406,143.7859315733659,-2.5723020484299552,-501.1901,134.3571,-499.9246,137.1251
-489.0355345427927,142.70719918228258,-2.510925024044293,-503.2173,134.0723,-501.6432,136.5868
-490.6515083004577,141.52731569947755,-2.489546559078742,-523.6733308781028,132.25532760001408,-503.4319,136.2521
-492.24059644049686,140.31414544738973,-2.484738792619855,,,-523.8671175081946,134.4371277578049
-493.8272920411662,139.0906825586894,-2.524370820876929,,,,
-495.4591936130725,137.93248416446258,-2.622989001816033,,,,
-497.1946347947492,136.94205191381468,-2.7432529063546163,,,,
-499.0424405558639,136.16442584606364,-2.8534670771594377,,,,
-500.96485106694604,135.59467607533847,-2.9523100701218037,,,,
-502.9297295889045,135.21825253021305,-3.0272381842805105,,,,
-504.9160420488537,134.99011350111206,-3.06443795643477,,,,
-506.91078367638283,134.83590369762848,-3.0607841314025253,,,,
-508.90472361283304,134.67442471808312,-3.0503088991274874,,,,
-510.89627372280955,134.49212190566786,-3.053482098471219,,,,
-512.8883644238686,134.3161420474965,-3.0583637101820393,,,,
-514.8814563013034,134.14987502529868,-3.0580692653426937,,,,
-516.8745516167128,133.98301676110015,-3.0536917202065545,,,,
-518.8668554247373,133.80743895872106,-3.0462269197000125,,,,
-520.698486328125,133.632232666016,-3.0462269197000125,,,,
