x,y,yaw,distance
-366.08715138308975,88.4012359392632,0.0870252073867091,0.0
-361.1052627895188,88.82642535734405,4.878203328401508,5.00000000000002
-355.12665424441064,89.3325561697949,4.8310975594100585,5.999994044576416
-349.14795750207645,89.83771243360792,4.829305711818464,5.999999798972249
-343.16926197112025,90.34288823089749,4.8298882924184525,6.0000002365035625
-337.19051312669103,90.84742905005164,4.822469861805769,5.99999993191304
-331.21151617440955,91.34901614113284,4.789987119857455,5.999999513777521
-325.2317618218806,91.84148815569549,4.691672590712003,5.999999233476332
-319.2518475667393,92.33201981218235,4.689025258415609,5.999999650404809
-313.27192659084915,92.82246992712683,4.688617159092619,5.9999996827616515
-307.2922332920343,93.31569423060327,4.720595519280337,6.0000001801192235
-301.3124563866337,93.80800715649288,4.703712808313778,6.000008654607148
-299.473297119141,93.9534530639648,0.0751588833233175,1.8449014399703108
