x,y,yaw,distance
-352.3638641031104,114.60185934483252,-1.4918405703765956,0.0
-351.9427082793325,109.61962814063314,-85.16818469620964,5.0000000000000036
-351.41309986924847,103.6431372677465,-84.88950240363403,5.99991068447932
-350.9199160326884,97.66350861159496,-85.36417814213965,5.999932429795583
-350.49370572607995,91.67849198770165,-86.03920288682467,6.00017326530981
-353.0934048506751,86.44125219446846,-122.27070749461564,5.846974960631001
-358.4416526805243,84.72997574656452,-168.46481637638712,5.615355904182554
-364.26411108363465,83.38685629494626,-166.7264668108576,5.975365404497476
-370.05180651246434,81.83253505880414,-164.61817387048714,5.992773388175
-375.98966553082323,81.08006371612272,-174.4001947033433,5.9853473452643335
-381.96912479577315,80.57133671392673,-175.2845733451478,6.001061261473574
-387.94781442092807,80.0801802874633,-175.30743682076596,5.998830241738077
-393.9275537196462,79.58608859798443,-175.2703306124348,6.000117388705498
-399.9103745581666,79.13210935670065,-175.73875915951356,6.000020194745236
-405.8976009335975,78.74580919486456,-176.42223857917455,5.999675615038709
-408.1729347,78.59673181,-3.073837660099659,2.2802122302999126
