x,y,yaw,distance
-18.30955067338245,-16.081489965517846,-3.062888214829336,0.0
-23.296686318143003,-16.43992832947841,-175.88907267215993,4.999999999999998
-29.268260754748255,-17.01320046327755,-174.24206311755873,5.999028437281153
-35.24185022871216,-16.559051790064583,173.62195338539902,5.99082817487144
-40.93295454121172,-14.936931432819382,162.32037176004363,5.917765013004522
-46.8231630452873,-15.010684364755262,-175.85181673138334,5.890670226421899
-52.840975266866664,-15.499252352855448,-175.25613296105658,6.03761232716926
-58.81143886807969,-16.032006151988526,-174.83028072121363,5.994185701486095
-64.790445432277,-16.547055249890928,-175.1258350528409,6.0011494788885695
-65.14937592,-16.57766342,-3.0600857783765347,0.3602331954366463
