x,y,yaw,distance
-61.59826269669225,-16.26746408043488,-3.0392582793819107,0.0
-66.57986238510857,-16.696025096359655,-175.08301942535078,5.000000000000002
-72.48098671562701,-17.771765315279218,-168.58340012307295,5.998373561461293
-77.74244662924448,-20.393102232698954,-150.7890102297305,5.8782963226798275
-83.5708114404482,-21.694724998154047,-170.76713144329315,5.971939232446077
-89.53801002478937,-21.535373921147407,176.35099801272096,5.969325900862384
-95.13394589090734,-19.64469547681179,158.52426771586565,5.906704935713381
-101.03812430675501,-19.462336937037833,-177.9992406067549,5.906993939660846
-107.05234505018501,-19.91394628662674,-175.23237095050652,6.031152639035083
-113.02092505595085,-20.415440168943743,-175.19018774932675,5.9896112894936
-118.99974179348884,-20.94518327691202,-174.88579877012137,6.00223936056404
-119.2720795,-20.96955681,-3.0501344292216706,0.2734262158297062
