x,y,yaw,distance
-496.3455166114635,77.70607727864929,0.0829061881355022,0.0
-491.3627487595784,78.12083568328984,4.758248800888423,4.999999999999977
-485.3830368100682,78.61383054874696,4.704031351319765,5.999999911373517
-479.4028944022379,79.10154846359892,4.654204597635582,5.999997665199344
-473.4218463879988,79.57805696006066,4.535300877673025,5.999999641319459
-467.4397067493723,80.0404499117829,4.396846618685823,5.999983491463028
-461.45739403737815,80.50084192004458,4.401523365660257,6.000002182112776
-455.47812162338613,80.99881988209071,4.832698876933401,5.999973387558448
-449.50625197278134,81.57728425393373,5.672668986081466,5.999820676762455
-446.5448666,81.87143206,0.09900115311944,2.97595804035222
