x,y,yaw,distance
-114.61457412943211,-20.558394547007172,-3.056110773416008,0.0
-119.59682959541203,-20.979263257786737,-175.17148649460373,5.000000000000003
-125.57641564447962,-21.494425239975183,-175.0567850111352,6.001736514217873
-131.38970378106697,-22.91556142863129,-164.51306528624042,5.984475501302948
-136.94651977881045,-25.05452293719184,-157.8803077959932,5.9542724465615064
-142.7540427057507,-26.467504154513414,-167.99150365848374,5.976942233905231
-148.7107253910279,-27.123762889824217,-174.85394620130072,5.992724267038568
-154.69034274917627,-27.62563070944756,-175.27216444708694,6.000641220589915
-160.67122379742577,-28.099144432364188,-175.51346879309386,5.999596099663744
-166.64907097102207,-28.61698657024165,-174.9560891952854,6.000234771293103
-167.1255646,-28.65904236,-3.0468830969128238,0.4783459709339531
