x,y,yaw,distance
-352.3598388967334,114.60152993607524,-1.4874560795268683,0.0
-351.9564738631956,109.61782682997843,-85.37274878030216,4.999999999999996
-351.7880402123487,103.62547759214529,-88.99093122570662,5.994715946806572
-352.81631128720835,97.7941412198928,-102.06209334179769,5.921302668311083
-352.1941391668159,91.8891570953724,-80.44006811003717,5.937670895075911
-347.2726100201118,89.42424425880907,-17.721969813064202,5.5042932728655005
-341.53986598866686,89.87934028888546,8.108346769735531,5.750779645114131
-335.64991152175804,90.91720095379621,10.36333428610147,5.9806954764498865
-329.70234991536256,91.4841135305538,4.483173044615669,5.974519138102709
-323.7188145951924,91.96552634161866,4.62330674402933,6.002870415258136
-317.73833563669024,92.45596802819466,4.701149211760491,6.000555109405998
-311.75851151082054,92.94615094303538,4.683231741487696,5.999881321020861
-305.7791624505724,93.44353834351381,4.769541008148533,6.000000784203685
-299.7986724310519,93.92729922755603,4.59558408435341,6.000023788828993
-299.473297119141,93.9534530639648,0.0756869904462042,0.32642474900043317
