x,y,yaw,distance
-252.50101205462363,97.77004572438288,0.0795568526967493,0.0
-247.51719567722915,98.1720088028052,4.61113364685815,5.000000000000014
-241.53974643965267,98.69142666224671,5.0373479050326075,5.999974524988455
-235.56341743516026,99.2238953506517,5.102207074177307,6.000002606171852
-229.58717929991636,99.75732268529457,5.100269555704242,5.999997247540012
-223.61094683497998,100.29072079953607,5.100329319335377,5.999989001926243
-217.63462640811932,100.82412459072927,5.100292553739108,6.000077120251984
-211.65836042865288,101.35722953527521,5.096944402355257,5.999996328267811
-205.67465715550168,101.75429234270744,3.5370860958941486,5.996862824357952
-199.99791018221893,100.03115125387035,-20.920319181330346,5.9325097059097605
-196.4830137046281,95.44583922570398,-58.19201907201713,5.77750669786091
-195.5413887844942,89.66256485646898,-84.91008789795009,5.859429999587647
-195.72725723845704,83.67544281494035,-93.14669637750941,5.990006462628934
-195.59157035720906,77.67742558220863,-87.81359547427735,5.999551787749611
-195.11856291536714,71.70280822099681,-85.00810656458121,5.9933119936251815
-194.5958645807166,65.72443115167273,-85.00227957561769,6.001183710907911
-194.1721039,60.15076447,-1.5093412475773351,5.589752534138712
