station,node,x,y,z,qx,qy,qz,qw
D2201N,HD2201N02,-588.612915039063,55.7584953308106,1.77107092969555,0,0,-0.644094243907261,0.764946145140645
D2201N,HD2201N03,-587.103149414063,40.7509155273438,1.77107092969555,0,0,-0.679455449417591,0.733716765691462
D2201N,HD2201N04,-582.689636230469,-14.3181972503662,1.77107092969555,0,0,-0.685257218568617,0.72830113579453
D2202N,HD2202N01,-577.659912109375,-77.1584701538086,1.77107092969555,0,0,-0.668612086230006,0.743611375751581
D2203N,HD2203N01,-574.892272949219,-115.022422790527,1.77107092969555,0,0,-0.681406713947399,0.731904973468146
D2203N,HD2203N02,-573.813598632813,-135.17155456543,1.77107092969555,0,0,-0.715687910284847,0.698420228137837
P06S,HP06S01,-587.075378417969,-105.523300170898,1.77107092969555,0,0,0.736745782986467,0.676169839057953
P06S,HP06S02,-583.8974609375,-82.6324005126953,1.77107092969555,0,0,0.730079363060742,0.68336236626904
P0601N,HP0601N01,-591.747314453125,7.03294563293457,1.77107092969555,0,0,0.762077618303158,0.647485678360059
P0601N,HP0601N02,-592.860290527344,27.0947647094727,1.77107092969555,0,0,0.720829022147936,0.693112920691319
D16S,HD16S01,-548.107055664063,73.5252838134766,1.77107092969555,0,0,0.0444548603955323,0.999011394022718
D16S,HD16S02,-526.773742675781,75.2494735717773,1.77107092969555,0,0,0.0546979405148105,0.998502947067978
