x,y,yaw,distance
-345.7903166892297,51.92011120136992,1.6528426676634171,0.0
-346.1994583217822,56.90334339789783,94.69366575864507,5.000000000000005
-346.6878863817189,62.883434140321384,94.66443653271841,6.000003938111497
-347.1744580129817,68.86365935359429,94.64895444326987,5.999987129470751
-347.6616162574615,74.84377370266711,94.65885376543176,5.999924231450869
-348.78808893648977,80.73027690691066,102.06641952911089,5.993318001755516
-353.2420022800959,84.35129617705236,148.09697231730323,5.740132805701475
-358.915097824726,84.52240117382954,-177.1126657448384,5.675675288318022
-364.7598802994938,83.24747692406804,-165.82247339551108,5.98221648053483
-370.56269764241836,81.73841665530401,-165.34314019257744,5.995827883629458
-376.5043347197329,81.03098191616021,-174.77062660516432,5.983603852918962
-382.4859527236756,80.52891567662743,-175.28866532898132,6.002651451981021
-388.46490070771864,80.03795843176522,-175.30913729113428,5.999071429160927
-394.44448280224196,79.54295238524499,-175.25940049113007,6.000036084161121
-400.42795771493996,79.09761037334098,-175.84020584782348,6.000025128151802
-406.41520313174397,78.71142870149657,-176.4033237324624,5.9996869888944255
-408.1729347,78.59673181,-3.0732971604269057,1.761469739439978
