x,y,yaw,distance
-463.6245040723991,146.74475607012843,-3.058114202588191,0.0
-468.607054913924,146.32739877521266,-175.21186646679277,5.000000000000016
-474.58547597276237,145.81821664713004,-175.1158657395151,6.000065399336974
-480.5646860213558,145.31925940546455,-175.25258017518658,5.999992594513006
-486.4091782779686,144.01987768607555,-165.91547743755567,5.9871932147116524
-491.6153844735893,141.1774650918789,-148.57775005442616,5.931601158790711
-497.32761811730006,139.47189343008137,-166.30673830783283,5.961424988529833
-503.25967186320463,138.83328561234273,-175.32564814784072,5.96632898767553
-509.23708384800744,138.29975067074432,-174.8140247508335,6.0011760155798415
-515.2168763174798,137.80669881356874,-175.38094973296853,6.000084842052007
-521.1955449327459,137.30153300644704,-175.12814962767732,5.999972575258377
-521.4055201,137.2836357,-3.045141975345933,0.21073652849342261
