x,y,yaw,distance
-500.0547532791318,46.10492196237109,-1.494706914625171,0.0
-499.53549876055956,41.13195758034075,-84.03903374688788,5.0
-494.9339465517177,42.32235534512135,25.89950152237255,4.753033722696678
-495.5822837256477,47.311767698292584,98.50991891240662,5.031359331341502
-496.07728573110717,53.27666379095294,94.00024716979037,5.985399934978752
-496.5816337629308,59.2602476232485,94.9823432622747,6.004801613318564
-497.0032793155494,65.2463357622739,93.83827836867131,6.000919611211567
-498.985713159401,70.85701898102285,112.53029750542608,5.950614264628421
-504.15638520245784,73.04549911628725,164.48217528312125,5.614739057097557
-509.8836264201317,72.28825117482803,-168.6213434860517,5.777085459837552
-515.7476582415696,71.12257162980467,-168.78360200913045,5.978768937207954
-521.6942201508848,70.53094233440119,-175.40299820302343,5.975920327823793
-527.6751141930629,70.02697178716208,-175.13943661553537,6.002089624143055
-533.6527445098603,69.50748488277314,-175.011925406314,6.000160901853176
-539.6325915273096,69.0169969331392,-175.37068779789732,5.99992906465012
-545.612794684345,68.52991828509424,-175.3382093505135,6.000006284063128
-551.5930951718457,68.04412734639499,-175.35950297484763,5.999998896410181
-557.5701712785302,67.52048762342523,-174.91995729049543,5.99996977863814
-563.54689621606,66.98839425021899,-174.911017559471,6.000363683702848
-567.629638671875,66.6933517456055,-3.081341673226301,4.093389309611681
