x,y,yaw,distance
-2.203059779975713,15.043021872604244,-1.4879431948225292,0.0
-1.7819521234561364,10.06078659698542,-85.16873862062049,5.0
-1.26671394253057,4.083097697770235,-85.05463451228837,5.999852911437407
-0.3030423658472132,-1.8358985697306212,-79.89295488934681,5.996930858563941
0.4638125076942729,-7.7787018465903675,-83.19427140501517,5.992076199826673
-2.236120973405484,-12.936642294863994,-124.3743878569603,5.821854555921213
-7.513617700266494,-14.986441577657283,-164.14463662885578,5.66159419260764
-13.426352419909035,-15.706822170040509,-174.77596944105142,5.956457005867563
-19.405585963399176,-16.2057756178983,-175.3206292073742,6.000015692540049
-21.7870197296143,-16.404541015625,-3.057168256444674,2.389714306397944
