x,y,yaw,distance
-9.496255439606324,143.76213044716653,-1.482659244553671,0.0
-9.06226597271528,138.78100074170536,-85.02058125472823,5.000000000000007
-8.56722767075539,132.80142446249295,-85.31674017305623,6.000032949853447
-8.073379964056523,126.82116432857144,-85.27174352417232,6.000616370572492
-8.936008202689445,120.9094218551271,-100.90028115352463,5.974347374434522
-12.609518449067771,116.42578242071771,-134.3960167114823,5.796352310551661
-17.845486258650322,113.73470005908803,-156.21642465828498,5.887043670643108
-23.631119430572006,112.21129171276561,-167.043344946027,5.982835798322177
-29.55327978552197,111.29248232792962,-172.00464215864034,5.993012093714126
-33.7126770019531,110.859031677246,-3.0583618914079267,4.181921169825308
