x,y,yaw,distance
-66.93804232218284,111.68335123984888,-3.0585459347108284,0.0
-71.92012489353318,111.26044078567794,-175.1480061034129,4.999999999999995
-77.89721683268345,110.7219619191801,-174.79283529185903,6.001298820981999
-83.69472809787467,109.26771116485011,-164.165705588199,5.977121558617361
-88.92882937309395,106.54085137085318,-150.33544010595762,5.901828572177359
-94.7454761596114,105.41529377435263,-172.67832452393586,5.924547218323429
-100.73140226576801,104.88972896180532,-175.44754451958238,6.008954128677898
-106.71325333855475,104.4163747749787,-175.4811113797681,6.00055051167692
-112.69248235835697,103.92412784607968,-175.25620455283874,5.999457201302091
-118.67159680344957,103.42297503765025,-175.1993488138225,6.000080306538552
-122.3932424,103.0937881,-3.049698202475464,3.7361758505513043
