x,y,yaw,distance
-517.6095437842602,133.89741292929364,-3.0519666401741663,0.0
-522.5889081266971,133.44361700019422,-174.79271601221785,4.999999999999978
-528.5736426377078,133.6473192810502,176.62635409651455,5.988200212627239
-534.2420019535648,135.42303898213174,159.8991627977742,5.939989712993736
-540.0119161396686,137.0842668582004,164.75132298410358,6.004297441935236
-545.9501249989671,137.10092459769717,-177.24089627435015,5.938232223224011
-551.9327371458987,136.63036368295022,-175.15450897475242,6.001089540666861
-557.9112313958482,136.12639048855297,-175.1868855067749,5.999698532205564
-563.8901214352992,135.62556995982703,-175.21679219387383,5.999828939714857
-569.8692319298633,135.12415721690925,-175.20425989028672,6.000098086278841
-575.8496395879655,134.62819799191612,-175.27028326107904,6.00093753591413
-581.8387953874205,134.6066603255529,179.3086250558772,5.9891945252444625
-586.7760794424346,137.67281819990515,142.3475866226858,5.811892802723433
-588.6572660707923,143.09547609710881,103.38406580201314,5.739693528474931
-587.5503446902312,148.8576173172487,74.55928792472407,5.867499159231156
-582.6880149051905,151.642720291286,22.461119215921023,5.603485479100108
-576.8925372432378,152.45882466017818,5.483322685792382,5.852656462762615
-570.9178070109201,152.99749868448916,5.085545520874986,5.998964165040381
-564.9349061125085,153.45947180649725,4.2812258736236855,6.000710151779695
-561.614929199219,153.773910522461,0.1117435207246857,3.3348340904567713
