x,y,yaw,distance
-171.4844409048749,99.27030608232891,-3.0971015253890646,0.0
-176.4844406983769,99.27174308620225,179.98353314835614,5.000000000000003
-182.42197188933474,100.04858839461608,171.065126610337,5.988135375624201
-188.39947500404966,99.91511671329667,-176.69261499245007,5.978993073765917
-193.7749377719211,97.44049821584746,-151.09333912388485,5.917713804898791
-195.40909986625962,92.18334893529418,-101.41313207945771,5.505279675783489
-195.6341633954614,86.28009642311852,-90.48912448070674,5.907541266439443
-195.74347162766725,80.28846456814091,-91.15555029458214,5.992628853450748
-195.3261267126408,74.31057989463778,-84.98070061027585,5.992435393711143
-194.82256586544327,68.33058775766702,-85.22784575024393,6.001156512295147
-194.32984760169956,62.35121878475901,-85.30158140879156,5.999635372387355
-194.1721039,60.15076447,-1.5078862118065677,2.2061011460872417
