x,y,yaw,distance
-352.3606218900487,114.60168080471092,-1.4883005992756684,0.0
-351.9538256296822,109.6182566001552,-85.33330014039929,4.999999999999995
-351.70903347571624,103.62672050857962,-88.12455117240164,5.996534660559891
-352.64665646784687,97.76127045657854,-101.17540364560625,5.93991929136175
-352.0754726876386,91.82359902815435,-81.16257733977407,5.96508113127542
-347.142683230098,89.41622533693572,-16.889104226394377,5.4888851255601265
-341.42032819104753,89.90773980405176,8.360022923798299,5.743425255396861
-335.5304761103689,90.92744344893075,10.108119321500398,5.977470456276115
-329.58286422868514,91.49349245801577,4.5234846298125975,5.974487306525313
-323.5997950627106,91.97539528976748,4.6212402850747,6.002445083804233
-317.6192911039535,92.4657291627738,4.700308214944301,6.000571215119984
-311.63945551325304,92.95587200418325,4.682931491963358,5.999889473714747
-305.6601337045915,93.45356137707576,4.773075354886101,5.999998666952002
-299.6796079130216,93.93689025895803,4.589909845780051,6.0000246292573145
-299.473297119141,93.9534530639648,0.0755410473172152,0.20697456409259535
